   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    怀柔北,         -,     17:56,         -,         -,         -,         -,               -,              -
  2,      顺义,     18:33,     18:36,      03分,        37,         0,       9/-,           -/-/-,            -/-
  3,    通州西,     19:04,     19:08,      04分,        68,         0,    12.5/-,           -/-/-,            -/-
  4,    北京东,     19:22,     19:22,      00分,        86,         0,    12.5/-,           -/-/-,            -/-
