   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      敦煌,         -,     18:33,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      瓜州,     19:49,     19:53,       4分,        76,       102,       -/-,  62.5/67.5/70.5,        16.5/-
  3,   嘉峪关,     23:05,     23:21,      16分,       272,       363,       -/-,99.5/104.5/107.5,        53.5/-
  4,      张掖,     01:41,     01:47,       6分,       428,       586,       -/-,     144/148/154,          81/-
  5,      金昌,     03:58,     04:00,       2分,       565,       756,       -/-,     178/184/190,         102/-
  6,      武威,     05:09,     05:15,       6分,       636,       830,       -/-,     194/200/208,         112/-
  7,      兰州,     08:48,     09:06,      18分,       855,      1133,       -/-,244.5/252.5/261.5,       141.5/-
  8,      陇西,     11:16,     11:20,       4分,      1003,      1335,       -/-,280.5/289.5/299.5,       163.5/-
  9,      天水,     13:32,         -,           ,      1139,      1481,       -/-,304.5/315.5/325.5,       177.5/-
