   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    沈阳北,         -,     07:00,         -,         -,         -,         -,               -,              -
  2,    盘锦北,     08:06,     08:23,      17分,        66,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,    锦州南,     08:52,     08:54,      02分,       112,         0,    37.5/-,      83.5/87/95,      125.5/142
  4,  葫芦岛北,     09:16,     09:38,      22分,       136,         0,    41.5/-,      87.5/91/99,      132.5/150
  5,    绥中北,     10:09,     10:39,      30分,       189,         0,    50.5/-,    96.5/101/109,      146.5/165
  6,    山海关,     11:11,     11:21,      10分,       251,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      唐山,     13:03,     13:08,      05分,       363,         0,      78/-,     139/145/157,        214/242
  8,      天津,     14:30,     14:43,      13分,       450,         0,      93/-,     163/170/184,        251/283
  9,    石家庄,     18:14,     18:20,      06分,       674,         0,   128.5/-,   222.5/231/252,      348.5/393
 10,      郑州,     21:43,     22:06,      23分,       883,         0,   173.5/-,   296.5/308/335,      464.5/524
 11,      武昌,     02:40,     02:46,      06分,      1180,         0,     217/-,     370/385/418,        585/659
 12,      长沙,     06:03,     06:09,      06分,      1383,         0,     251/-,     426/443/481,        673/758
 13,      郴州,     09:38,     09:41,      03分,      1598,         0,   278.5/-,   471.5/490/532,      747.5/842
 14,    广州东,     13:43,     13:43,      00分,      1843,         0,   302.5/-,   513.5/534/580,     913.5/1029
