   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    重庆北,         -,     12:04,         -,         -,         -,         -,               -,              -
  2,      广安,     13:10,     13:16,      06分,        66,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      达州,     14:13,     14:23,      10分,       129,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,      梁平,     15:45,     15:49,      04分,       221,         0,    50.5/-,    96.5/101/109,      146.5/165
  5,      万州,     16:55,     17:03,      08分,       291,         0,    54.5/-,   100.5/105/114,      155.5/176
  6,      恩施,     18:41,     18:50,      09分,       397,         0,      78/-,     139/145/157,        214/242
  7,    宜昌东,     20:49,     20:59,      10分,       525,         0,     102/-,     178/185/201,        274/309
  8,      汉口,     23:30,     23:50,      20分,       686,         0,   138.5/-,   238.5/248/270,      372.5/420
  9,      郑州,     04:10,     04:16,      06分,       966,         0,   189.5/-,   322.5/335/364,      504.5/569
 10,      安阳,     05:49,     05:52,      03分,      1065,         0,     201/-,     343/357/387,        542/611
 11,      邢台,     06:50,     06:54,      04分,      1126,         0,     213/-,     363/377/410,        572/645
 12,    石家庄,     07:58,     08:04,      06分,      1194,         0,     224/-,     381/396/430,        598/674
 13,      保定,     09:14,     09:20,      06分,      1270,         0,     236/-,     399/415/451,        629/709
 14,    北京西,     10:51,     10:51,      00分,      1367,         0,     251/-,     426/443/481,        673/758
