   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      厦门,         -,     07:05,         -,         -,         -,         -,               -,              -
  2,      莆田,     08:32,     08:41,      09分,        87,         0,    28.5/-,      74.5/78/85,      112.5/127
  3,    三明北,     10:09,     10:13,      04分,       184,         0,    53.5/-,    99.5/104/113,      152.5/172
  4,      抚州,     11:56,     11:59,      03分,       291,         0,      86/-,     152/158/172,        233/263
  5,      南昌,     12:57,     13:15,      18分,       352,         0,      98/-,     171/178/193,        263/297
  6,      武昌,     16:15,     16:35,      20分,       550,         0,   138.5/-,   238.5/248/270,      372.5/420
  7,      信阳,     18:44,     18:46,      02分,       699,         0,   163.5/-,   280.5/292/317,      438.5/494
  8,  平顶山西,     21:35,     21:41,      06分,       870,         0,   189.5/-,   322.5/335/364,      504.5/569
  9,      洛阳,     23:24,     23:30,      06分,       979,         0,     198/-,     337/350/381,        530/597
 10,      西安,     04:05,     04:25,      20分,      1260,         0,     236/-,     399/415/451,        629/709
 11,      宝鸡,     05:57,     06:07,      10分,      1372,         0,     251/-,     426/443/481,        673/758
 12,      天水,     07:40,     07:46,      06分,      1475,         0,   263.5/-,   446.5/464/504,      704.5/794
 13,      陇西,     09:08,     09:11,      03分,      1563,         0,   273.5/-,   463.5/482/523,      734.5/828
 14,      兰州,     11:39,     11:39,      00分,      1714,         0,   290.5/-,   491.5/511/555,      775.5/874
