   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      泰州,         -,     17:02,         -,         -,         -,         -,               -,              -
  2,      东台,     17:58,     18:01,      03分,        56,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      盐城,     18:42,     18:45,      03分,       100,         0,    23.5/-,      69.5/73/79,      105.5/119
  4,      建湖,     19:16,     19:19,      03分,       134,         0,    29.5/-,      75.5/79/86,      115.5/131
  5,      淮安,     20:14,     20:17,      03分,       192,         0,    41.5/-,      87.5/91/99,      132.5/150
  6,      沭阳,     20:55,     20:59,      04分,       233,         0,    50.5/-,    96.5/101/109,      146.5/165
  7,      徐州,     22:41,     22:56,      15分,       339,         0,      72/-,     129/134/146,        197/222
  8,      北京,     05:39,     05:58,      19分,       757,         0,   163.5/-,   280.5/292/317,      438.5/494
  9,      辽中,     11:12,     11:45,      33分,      1090,         0,     217/-,     370/385/418,        585/659
 10,    沈阳北,     12:19,     12:27,      08分,      1157,         0,     224/-,     381/396/430,        598/674
 11,      长春,     14:52,     14:58,      06分,      1310,         0,     251/-,     426/443/481,        673/758
 12,    哈尔滨,     16:55,     16:55,      00分,      1433,         0,   273.5/-,   463.5/482/523,      734.5/828
