   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     14:55,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      苏州,     15:45,     15:48,      03分,        50,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      无锡,     16:10,     16:13,      03分,        75,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      常州,     16:34,     16:37,      03分,        99,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     17:53,     18:01,      08分,       178,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      蚌埠,     19:36,     19:41,      05分,       281,         0,      69/-,     123/128/139,        186/210
  7,      徐州,     21:08,     21:16,      08分,       373,         0,      91/-,     158/165/179,        243/274
  8,      邹城,     22:33,     22:36,      03分,       458,         0,     105/-,     184/191/208,        285/321
  9,      兖州,     22:48,     22:50,      02分,       473,         0,     105/-,     184/191/208,        285/321
 10,      泰山,     23:39,     23:44,      05分,       524,         0,       0/-,           0/0/0,            0/0
 11,      济南,     00:35,     00:44,      09分,       580,         0,     124/-,     215/224/243,        336/379
 12,    太原南,     07:09,     07:21,      12分,       974,         0,   180.5/-,   310.5/323/351,      488.5/551
 13,      交城,     08:00,     08:03,      03分,      1025,         0,   189.5/-,   322.5/335/364,      504.5/569
 14,      文水,     08:15,     08:18,      03分,      1040,         0,   189.5/-,   322.5/335/364,      504.5/569
 15,      吕梁,     09:15,     09:23,      08分,      1100,         0,     198/-,     337/350/381,        530/597
 16,      吴堡,     09:58,     10:01,      03分,      1143,         0,     201/-,     343/357/387,        542/611
 17,      绥德,     10:29,     10:31,      02分,      1174,         0,     201/-,     343/357/387,        542/611
 18,      榆林,     11:45,     11:56,      11分,      1250,         0,     213/-,     363/377/388,        572/645
 19,  鄂尔多斯,     14:03,     14:07,      04分,      1388,         0,     229/-,     389/404/439,        613/691
 20,    东胜西,     14:22,     14:26,      04分,      1407,         0,     229/-,     389/404/439,        613/691
 21,      包头,     15:46,     15:57,      11分,      1491,         0,     240/-,     408/424/461,        640/721
 22,    包头东,     16:12,     16:16,      04分,      1517,         0,     240/-,     408/424/461,        640/721
 23,呼和浩特东,     18:16,     18:16,      00分,      1641,         0,   254.5/-,   434.5/452/491,      687.5/775
 24,      德州,     01:55,     01:57,      02分,       660,         0,   255.5/-,   435.5/453/492,     688.5/776
 25,      衡水,     02:46,     02:55,      09分,       711,         0,   256.5/-,   436.5/454/493,     689.5/777
 26,石家庄北,     04:28,     04:44,      16分,       813,         0,   257.5/-,   437.5/455/494,     690.5/778
 27,   阳泉北,     05:45,     05:47,      02分,       890,         0,   258.5/-,   438.5/456/495,     691.5/779
