   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      昆明,         -,     08:10,         -,         -,         -,         -,               -,              -
  2,      曲靖,     09:23,     09:27,      04分,        73,         0,    23.5/-,      69.5/73/79,      105.5/119
  3,      宣威,     10:12,     10:18,      06分,       122,         0,    40.5/-,      86.5/90/98,      129.5/146
  4,    六盘水,     11:33,     11:40,      07分,       203,         0,    54.5/-,   100.5/105/114,      155.5/176
  5,      贵阳,     14:38,     14:50,      12分,       388,         0,      86/-,     152/158/172,        233/263
  6,      怀化,     20:51,     20:57,      06分,       761,         0,   138.5/-,   238.5/248/270,      372.5/420
  7,      娄底,     00:49,     00:55,      06分,       999,         0,   173.5/-,   296.5/308/335,      464.5/524
  8,      长沙,     02:55,     03:01,      06分,      1125,         0,   189.5/-,   322.5/335/364,      504.5/569
  9,      武昌,     06:22,     06:28,      06分,      1332,         0,     217/-,     370/385/418,        585/659
 10,      郑州,     11:08,     11:15,      07分,      1618,         0,   268.5/-,   455.5/473/514,      718.5/810
 11,      新乡,     12:02,     12:05,      03分,      1672,         0,   273.5/-,   463.5/482/523,      734.5/828
 12,      安阳,     12:56,     13:00,      04分,      1726,         0,   278.5/-,   471.5/490/532,      747.5/842
 13,    石家庄,     14:56,     15:02,      06分,      1846,         0,   293.5/-,   497.5/517/562,      786.5/886
 14,    北京西,     17:32,     17:32,      00分,      2002,         0,     317/-,     536/557/605,        849/957
