   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     10:55,         -,         -,         -,         -,               -,              -
  2,    南宁东,     11:08,     11:11,      03分,        13,         0,       -/-,        54/57/61,          78/88
  3,      柳州,     12:47,     12:53,      06分,       112,         0,       -/-,      78.5/82/89,      118.5/134
  4,      桂林,     14:16,     14:22,      06分,       201,         0,       -/-,    99.5/104/113,      152.5/172
  5,      衡阳,     17:34,     17:40,      06分,       399,         0,       -/-,     171/178/193,        263/297
  6,      长沙,     19:36,     19:42,      06分,       521,         0,       -/-,     200/208/226,        312/352
  7,      武昌,     23:02,     23:11,      09分,       727,         0,       -/-,   268.5/279/303,      422.5/476
  8,      郑州,     03:45,     03:52,      07分,      1010,         0,       -/-,     353/367/399,        556/627
  9,    石家庄,     07:11,     07:16,      05分,      1216,         0,       -/-,     414/430/468,        654/737
 10,    北京西,     09:48,     09:48,      00分,      1373,         0,       -/-, 455.5/473/487.5,      718.5/810
