   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      长春,         -,     16:15,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      四平,     17:13,     17:15,       2分,        58,       115,       -/-,  64.5/69.5/72.5,        18.5/-
  3,   沈阳北,     18:43,     19:03,      20分,       148,       300,       -/-,  89.5/94.5/97.5,        43.5/-
  4,   锦州南,     20:38,     20:40,       2分,       263,       523,       -/-,     133/138/142,          75/-
  5,   绥中北,     21:27,     21:37,      10分,       312,       625,       -/-,     152/156/161,          86/-
  6,   秦皇岛,     22:27,     22:31,       4分,       372,       704,       -/-,     171/176/182,          98/-
  7,      天津,     01:07,     01:15,       8分,       532,       989,       -/-,222.5/230.5/237.5,       128.5/-
  8,      阜阳,     08:35,     09:00,      25分,       980,      1839,       -/-,     353/365/377,         206/-
  9,      九江,     12:53,     12:57,       4分,      1238,      2298,       -/-,     426/441/456,         251/-
 10,   南昌西,     14:01,     14:13,      12分,      1306,      2440,       -/-,446.5/462.5/477.5,       263.5/-
 11,      抚州,     15:01,     15:05,       4分,      1366,      2541,       -/-,455.5/472.5/487.5,       268.5/-
 12,      泰宁,     16:12,     16:16,       4分,      1437,      2700,       -/-,483.5/499.5/516.5,       285.5/-
 13,   三明北,     16:56,     17:00,       4分,      1481,      2792,       -/-,491.5/507.5/525.5,       290.5/-
 14,      莆田,     18:28,     18:32,       4分,      1573,      2988,       -/-,513.5/531.5/549.5,       302.5/-
 15,      厦门,     19:59,         -,           ,      1664,      3159,       -/-,     536/555/575,         317/-
