   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      拉萨,         -,     15:30,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      那曲,     18:49,     18:55,      06分,       199,         0,    50.5/-,   128.5/134/145,      198.5/224
  3,   格尔木,     05:29,     05:54,      25分,       839,         0,   141.5/-,   358.5/373/405,     514.5/540
  4,   德令哈,     08:21,     08:23,      02分,      1011,         0,   177.5/-,   418.5/435/473,     582.5/743
  5,      西宁,     13:02,     13:22,      20分,      1292,         0,     224/-,     495/514/559,        781/880
  6,      兰州,     16:00,     16:17,      17分,      1470,         0,     240/-,     522/542/589,        823/927
  7,      中卫,     21:21,     21:31,      10分,      1791,         0,     241/-,     523/592/639,    901.5/1011
  8,      太原,     03:45,     03:51,      06分,      2175,         0,       0/-,           0/0/0,            0/0
  9,石家庄北,     05:36,     05:48,      12分,      2286,         0,     341/-,     623/717/779,     1094/1233
 10,   北京西,     08:20,     08:20,      00分,      2450,         0,     342/-,     720/748/813,     1144/1289
