   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      深圳,         -,     09:30,         -,         -,         -,         -,               -,              -
  2,      广州,     11:04,     11:19,      15分,        94,         0,       0/-,           0/0/0,            -/-
  3,    韶关东,     13:35,     13:39,      04分,       245,         0,    53.5/-,  99.5/104/107.5,            -/-
  4,      郴州,     15:14,     15:17,      03分,       344,         0,      75/-,     133/139/151,            -/-
  5,      衡阳,     16:57,     17:00,      03分,       447,         0,      91/-,     158/165/179,            -/-
  6,      长沙,     18:56,     19:04,      08分,       566,         0,     112/-,     194/202/219,            -/-
  7,      岳阳,     20:22,     20:24,      02分,       652,         0,   128.5/-,   222.5/231/252,            -/-
  8,      武昌,     22:30,     22:52,      22分,       780,         0,   152.5/-,   261.5/272/296,            -/-
  9,    襄阳东,     01:30,     01:41,      11分,       960,         0,   180.5/-,   310.5/323/351,            -/-
 10,      商洛,     06:55,     06:57,      02分,      1285,         0,     217/-,     370/385/418,            -/-
 11,      西安,     09:43,     10:05,      22分,      1453,         0,     236/-,     399/415/451,            -/-
 12,      宝鸡,     11:39,     11:47,      08分,      1569,         0,     251/-,     426/443/481,            -/-
 13,      天水,     13:20,     13:26,      06分,      1670,         0,   263.5/-,   446.5/464/504,            -/-
 14,      兰州,     17:21,     17:42,      21分,      1911,         0,   290.5/-,   491.5/511/555,            -/-
 15,      西宁,     19:21,     19:36,      15分,      2031,         0,   302.5/-,   513.5/534/580,            -/-
 16,    张掖西,     21:45,     21:49,      04分,      2175,         0,     323/-,     546/567/616,            -/-
 17,    嘉峪关,     23:32,     23:47,      15分,      2282,         0,     341/-,     576/598/650,            -/-
 18,      柳园,     02:28,     02:34,      06分,      2458,         0,     365/-,     615/639/694,            -/-
 19,      哈密,     05:24,     05:34,      10分,      2634,         0,   385.5/-,   649.5/675/733,            -/-
 20,  吐鲁番北,     08:09,     08:12,      03分,      2799,         0,   412.5/-,   694.5/721/784,            -/-
 21,乌鲁木齐南,     09:29,     09:44,      15分,      2879,         0,   423.5/-,   714.5/742/807,            -/-
 22,  乌鲁木齐,     10:02,     10:02,      00分,      2912,         0,   423.5/-,   714.5/742/807,            -/-
