   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,乌鲁木齐南,         -,     19:31,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,吐鲁番北,     20:47,     20:50,       3分,        76,       158,       -/-,  69.5/74.5/77.5,        23.5/-
  3,   鄯善北,     21:54,     21:56,       2分,       143,       249,       -/-,  86.5/91.5/94.5,        40.5/-
  4,      哈密,     00:04,     00:16,      12分,       273,       550,       -/-,     133/138/142,          75/-
  5,      柳园,     03:09,     03:15,       6分,       458,       871,       -/-,     194/200/208,         112/-
  6,   嘉峪关,     05:59,     06:09,      10分,       628,      1148,       -/-,244.5/252.5/261.5,       141.5/-
  7,   张掖西,     07:51,     07:55,       4分,       740,      1367,       -/-,268.5/279.5/288.5,       168.5/-
  8,      西宁,     10:01,     10:07,       6分,       870,      1664,       -/-, 325/333.5/343.5,         198/-
  9,      兰州,     12:03,     12:18,      15分,       992,      1862,       -/-,     363/375/388,         213/-
 10,      天水,     16:20,     16:28,       8分,      1249,      2210,       -/-,     414/429/444,         243/-
 11,      宝鸡,     19:01,     19:10,       9分,      1410,      2365,       -/-,434.5/449.5/464.5,       254.5/-
 12,      西安,     20:40,     20:50,      10分,      1509,      2538,       -/-,455.5/472.5/487.5,       268.5/-
 13,      洛阳,     01:31,     01:34,       3分,      1800,      2925,       -/-,513.5/531.5/549.5,       302.5/-
 14,      郑州,     02:57,     03:05,       8分,      1886,      3049,       -/-,513.5/531.5/549.5,       302.5/-
 15,      徐州,     05:52,     06:04,      12分,      2061,      3398,       -/-,     566/585/606,         335/-
 16,      蚌埠,     07:23,     07:28,       5分,      2152,      3562,       -/-,     586/607/628,         348/-
 17,      南京,     09:00,     09:06,       6分,      2249,      3746,       -/-,     606/628/649,         360/-
 18,      常州,     10:08,     10:11,       3分,      2317,      3882,       -/-,     627/649/672,         372/-
 19,      无锡,     10:32,     10:36,       4分,      2341,      3921,       -/-,     627/649/672,         372/-
 20,      苏州,     11:02,     11:07,       5分,      2371,      3963,       -/-,     627/649/672,         372/-
 21,      上海,     11:57,         -,           ,      2426,      4047,       -/-,635.5/658.5/680.5,       376.5/-
