   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南宁,         -,     17:45,         -,         -,         -,         -,               -,              -
  2,    南宁东,     17:58,     18:01,      03分,        13,         0,       8/-,        54/57/61,          78/88
  3,      柳州,     19:37,     19:52,      15分,       112,         0,    32.5/-,      78.5/82/89,      118.5/134
  4,    桂林北,     21:25,     21:31,      06分,       220,         0,    53.5/-,    99.5/104/113,      152.5/172
  5,      永州,     23:17,     23:23,      06分,       332,         0,      78/-,     139/145/157,        214/242
  6,      衡阳,     00:45,     00:53,      08分,       420,         0,      98/-,     171/178/193,        263/297
  7,      长沙,     02:49,     02:55,      06分,       544,         0,     115/-,     200/208/226,        312/352
  8,      武昌,     06:15,     06:22,      07分,       750,         0,   156.5/-,   268.5/279/303,      422.5/476
  9,      郑州,     11:00,     11:08,      08分,      1035,         0,     206/-,     353/367/399,        556/627
 10,    石家庄,     14:27,     14:33,      06分,      1242,         0,     243/-,     414/430/468,        654/737
 11,    北京西,     17:03,     17:03,      00分,      1398,         0,   268.5/-,   455.5/473/514,      718.5/810
