   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      青岛,         -,     14:15,         -,         -,         -,         -,               -,              -
  2,      高密,     15:08,     15:23,      15分,        53,         0,    15.5/-,      61.5/64/70,       92.5/105
  3,      潍坊,     15:56,     15:58,      02分,       101,         0,    28.5/-,      74.5/78/85,      113.5/128
  4,      淄博,     16:40,     16:43,      03分,       145,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      章丘,     17:12,     17:14,      02分,       177,         0,    51.5/-,    97.5/102/110,      149.5/169
  6,      济南,     17:43,     18:02,      19分,       208,         0,    54.5/-,   100.5/105/114,      155.5/176
  7,      泰山,     18:52,     18:55,      03分,       277,         0,       0/-,           0/0/0,            0/0
  8,      兖州,     19:53,     19:56,      03分,       338,         0,      75/-,     133/139/151,        205/231
  9,      滕州,     20:38,     20:42,      04分,       383,         0,      81/-,     144/150/163,        222/251
 10,    枣庄西,     21:01,     21:04,      03分,       406,         0,      91/-,     158/165/179,        243/274
 11,      徐州,     21:59,     22:18,      19分,       464,         0,      98/-,     171/178/193,        263/297
 12,      商丘,     23:36,     23:40,      04分,       561,         0,     112/-,     194/202/219,        301/339
 13,      开封,     00:51,     00:54,      03分,       636,         0,   128.5/-,   222.5/231/252,      348.5/393
 14,      郑州,     01:36,     01:51,      15分,       681,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      漯河,     03:01,     03:04,      03分,       766,         0,   152.5/-,   261.5/272/296,      409.5/462
 16,    驻马店,     03:34,     03:37,      03分,       799,         0,   156.5/-,   268.5/279/303,      422.5/476
 17,      信阳,     04:30,     04:33,      03分,       855,         0,   168.5/-,   288.5/300/326,      450.5/508
 18,      武昌,     06:45,     07:01,      16分,       990,         0,   189.5/-,   322.5/335/364,      504.5/569
 19,      咸宁,     07:46,     07:49,      03分,      1051,         0,     198/-,     337/350/381,        530/597
 20,      岳阳,     09:11,     09:13,      02分,      1136,         0,     206/-,     353/367/399,        556/627
 21,      长沙,     10:34,     10:40,      06分,      1219,         0,     217/-,     370/385/418,        585/659
 22,      株洲,     11:16,     11:19,      03分,      1261,         0,     224/-,     381/393/430,        598/674
 23,      衡阳,     12:40,     12:45,      05分,      1345,         0,     240/-,     408/424/461,        640/721
 24,      郴州,     14:23,     14:33,      10分,      1448,         0,     251/-,     426/443/481,        673/758
 25,    韶关东,     16:10,     16:14,      04分,      1555,         0,   263.5/-,   446.5/464/504,      747.5/842
 26,    广州东,     18:52,     18:52,      00分,      1717,         0,   278.5/-,471.5/488.5/506.5,    839.5/876.5
