   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,   北京西,         -,     18:06,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,    石家庄,     20:30,     20:36,      06分,       144,         0,    43.5/-,     89.5/93/101,      135.5/153
  3,      郑州,     23:59,     00:06,      07分,       353,         0,      93/-,     163/170/184,        251/283
  4,      汉口,     04:25,     04:49,      24分,       619,         0,   152.5/-,261.5/270.5/279.5,      409.5/462
  5,    宜昌东,     06:57,     07:07,      10分,       771,         0,   177.5/-,   304.5/317/344,      476.5/537
  6,      恩施,     09:05,     09:11,      06分,       899,         0,     198/-,     337/350/381,        530/597
  7,      万州,     11:03,     11:11,      08分,      1017,         0,     213/-,     363/375/410,        572/645
  8,      梁平,     12:17,     12:23,      06分,      1091,         0,     217/-,     370/385/418,        585/659
  9,      达州,     13:53,     14:03,      10分,      1187,         0,     229/-,     389/404/439,        613/691
 10,      广安,     15:07,     15:15,      08分,      1261,         0,     240/-,     408/421/458,       640/721
 11,    重庆北,     16:33,     16:33,      00分,      1347,         0,     251/-,     426/443/481,        673/758
