   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     15:52,         -,         -,         -,         -,               -,              -
  2,      苏州,     16:37,     16:43,      06分,        45,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      无锡,     17:06,     17:09,      03分,        74,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      常州,     17:32,     17:36,      04分,       100,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     18:53,     19:09,      16分,       181,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      蚌埠,     20:49,     20:54,      05分,       297,         0,      69/-,     123/128/139,        186/210
  7,      徐州,     22:23,     22:30,      07分,       391,         0,      91/-,     158/165/179,        243/274
  8,      商丘,     23:47,     23:49,      02分,       475,         0,     105/-,     184/191/208,        285/321
  9,      开封,     00:58,     01:00,      02分,       546,         0,     119/-,     207/215/234,        324/365
 10,      郑州,     01:42,     01:50,      08分,       590,         0,   128.5/-,   222.5/231/252,      348.5/393
 11,      华山,     06:13,     06:15,      02分,       861,         0,   168.5/-,   288.5/300/326,      450.5/508
 12,      渭南,     07:05,     07:07,      02分,       913,         0,   177.5/-,   304.5/317/344,      476.5/537
 13,      西安,     07:57,     07:57,      00分,       965,         0,   180.5/-,   310.5/323/351,      488.5/551
