   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     19:04,         -,         -,         -,         -,               -,              -
  2,      苏州,     19:49,     19:58,      09分,        45,         0,    14.5/-,      60.5/63/69,       90.5/102
  3,      无锡,     20:20,     20:23,      03分,        76,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      常州,     20:44,     20:47,      03分,       100,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     21:56,     22:18,      22分,       172,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      蚌埠,     23:50,     00:01,      11分,       286,         0,      69/-,     123/128/139,        186/210
  7,      徐州,     01:20,     01:26,      06分,       376,         0,      91/-,     158/165/179,        243/274
  8,      德州,     05:06,     05:09,      03分,       602,         0,   138.5/-,   238.5/248/270,      372.5/420
  9,      天津,     07:17,     07:23,      06分,       733,         0,   163.5/-,   280.5/292/317,      438.5/494
 10,      唐山,     08:36,     08:45,      09分,       812,         0,   173.5/-,   296.5/308/335,      464.5/524
 11,    北戴河,     09:59,     10:15,      16分,       895,         0,   189.5/-,   322.5/335/364,      504.5/569
 12,    秦皇岛,     10:33,     10:36,      03分,       929,         0,     192/-,     328/341/371,        515/580
 13,    山海关,     10:58,     11:04,      06分,       954,         0,     192/-,     328/341/371,        515/580
 14,    锦州南,     12:13,     12:22,      09分,      1029,         0,     206/-,     353/367/399,        556/627
 15,    沈阳北,     14:05,     14:11,      06分,      1141,         0,     224/-,     381/396/430,        598/674
 16,      四平,     15:41,     15:43,      02分,      1237,         0,     240/-,     408/424/461,        640/721
 17,      长春,     16:41,     16:49,      08分,      1297,         0,     251/-,     426/441/481,        673/758
 18,    哈尔滨,     18:48,     18:48,      00分,      1424,         0,   273.5/-, 463.5/482/496.5,      734.5/828
