   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      海口,         -,     16:50,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      徐闻,     20:30,     20:52,      22分,       220,         0,    45.5/-,   109.5/114/124,      170.5/193
  3,    湛江西,     22:59,     23:03,      04分,       369,         0,    69.5/-,   133.5/139/151,      206.5/233
  4,      茂名,     00:22,     00:30,      08分,       452,         0,    87.5/-,   179.5/187/203,      276.5/312
  5,      肇庆,     04:21,     04:27,      06分,       691,         0,     126/-,     245/255/277,        380/428
  6,      佛山,     06:19,     06:26,      07分,       809,         0,     136/-,     264/275/298,        412/464
  7,      广州,     07:17,     07:42,      25分,       867,         0,     139/-,     267/278/302,        418/471
  8,    韶关东,     09:58,     10:04,      06分,      1028,         0,   166.5/-,   311.5/324/352,      527.5/595
  9,    丹霞山,     10:31,     10:36,      05分,      1061,         0,   171.5/-,   319.5/332/361,      530.5/598
 10,      赣州,     12:44,     13:03,      19分,      1194,         0,   190.5/-,   351.5/365/397,      589.5/664
 11,      吉安,     14:54,     15:00,      06分,      1324,         0,   209.5/-,   382.5/398/432,      649.5/732
 12,    南昌西,     17:02,     17:13,      11分,      1452,         0,   234.5/-,   422.5/439/477,      711.5/802
 13,      九江,     18:17,     18:23,      06分,      1527,         0,     249/-,     448/466/506,        757/853
 14,      阜阳,     22:18,     22:43,      25分,      1768,         0,     292/-,     521/541/588,        880/992
 15,      菏泽,     00:57,     01:00,      03分,      1927,         0,   314.5/-,   556.5/578/628,     947.5/1068
 16,      天津,     05:57,     06:03,      06分,      2227,         0,   364.5/-,   639.5/664/722,    1080.5/1217
 17,      唐山,     07:18,     07:21,      03分,      2308,         0,     376/-,     659/685/744,      1110/1251
 18,   山海关,     09:08,     09:14,      06分,      2418,         0,     385/-,     675/701/760,     1137/1281
 19,      锦州,     11:06,     11:10,      04分,      2536,         0,     399/-,     697/724/787,      1178/1327
 20,    沈阳北,     13:32,     13:38,      06分,      2682,         0,     414/-,     722/750/815,      1225/1380
 21,      长春,     16:03,     16:11,      08分,      2833,         0,   437.5/-,   762.5/792/861,    1271.5/1432
 22,  哈尔滨西,     18:01,     18:07,      06分,      2951,         0,   457.5/-,   794.5/825/897,    1315.5/1482
 23,    哈尔滨,     18:17,     18:17,      00分,      2967,         0,   457.5/-,   794.5/825/897,    1315.5/1482
