   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,   沈阳北,         -,     17:35,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      沈阳,     17:42,     17:55,      13分,         7,         3,       -/-,        54/59/62,           8/-
  3,      辽阳,     18:38,     18:41,       3分,        63,        67,       -/-,  58.5/63.5/66.5,        12.5/-
  4,      鞍山,     18:57,     19:00,       3分,        82,        92,       -/-,  61.5/66.5/69.5,        15.5/-
  5,      海城,     19:24,     19:26,       2分,       109,       128,       -/-,  65.5/70.5/73.5,        19.5/-
  6,      盘锦,     20:12,     20:14,       2分,       157,       205,       -/-,  78.5/83.5/86.5,        32.5/-
  7,   沟帮子,     20:41,     20:43,       2分,       186,       236,       -/-,  83.5/88.5/91.5,        37.5/-
  8,      锦州,     21:26,     21:30,       4分,       231,       300,       -/-,  89.5/94.5/97.5,        43.5/-
  9,   葫芦岛,     22:01,     22:04,       3分,       266,       350,       -/-,97.5/102.5/105.5,        51.5/-
 10,      绥中,     22:44,     22:46,       2分,       309,       364,       -/-,110.5/114.5/117.5,        62.5/-
 11,   山海关,     23:32,     23:38,       6分,       357,       484,       -/-,     123/126/130,          69/-
 12,   秦皇岛,     23:55,     23:59,       4分,       380,       500,       -/-,     129/132/136,          72/-
 13,      唐山,     01:30,     01:34,       4分,       475,       662,       -/-,     158/164/169,          91/-
 14,      天津,     03:03,     03:14,      11分,       568,       785,       -/-,     184/190/196,         105/-
 15,      衡水,     06:10,     06:18,       8分,       755,      1054,       -/-,232.5/240.5/247.5,       135.5/-
 16,      聊城,     07:38,     07:42,       4分,       843,      1206,       -/-,261.5/270.5/279.5,       152.5/-
 17,      菏泽,     08:51,     08:53,       2分,       916,      1362,       -/-,288.5/298.5/307.5,       168.5/-
 18,      曹县,     09:21,     09:23,       2分,       946,      1410,       -/-,296.5/306.5/317.5,       173.5/-
 19,   商丘南,     09:55,     10:00,       5分,       980,      1467,       -/-,304.5/315.5/325.5,       177.5/-
 20,      亳州,     10:33,     10:36,       3分,      1018,      1531,       -/-,310.5/321.5/331.5,       180.5/-
 21,      阜阳,     11:29,     11:54,      25分,      1074,      1635,       -/-,     328/339/351,         192/-
 22,      潢川,     12:58,     13:00,       2分,      1163,      1696,       -/-,     343/355/367,         201/-
 23,      麻城,     14:04,     14:08,       4分,      1229,      1871,       -/-,     363/375/388,         213/-
 24,      九江,     16:09,     16:15,       6分,      1354,      2094,       -/-,     399/414/428,         236/-
 25,   南昌西,     17:19,     17:33,      14分,      1424,      2236,       -/-,     414/429/444,         243/-
 26,      吉安,     19:37,     19:41,       4分,      1562,      2462,       -/-,446.5/462.5/477.5,       263.5/-
 27,      赣州,     21:30,     21:55,      25分,      1675,      2648,       -/-,471.5/488.5/506.5,       278.5/-
 28,      龙川,     00:27,     00:33,       6分,      1852,      2889,       -/-,497.5/515.5/533.5,       293.5/-
 29,      河源,     01:25,     01:34,       9分,      1910,      2964,       -/-,507.5/524.5/542.5,       299.5/-
 30,      惠州,     02:29,     02:35,       6分,      1974,      3044,       -/-,513.5/531.5/549.5,       302.5/-
 31,   东莞东,     03:19,     03:42,      23分,      2024,      3098,       -/-,529.5/547.5/566.5,       313.5/-
 32,      深圳,     05:06,         -,           ,      2131,      3159,       -/-,     536/555/575,         317/-
