   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      兰州,         -,     14:18,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      陇西,     16:34,     16:37,       3分,       136,       202,       -/-,  78.5/83.5/86.5,        32.5/-
  3,      天水,     18:33,     18:47,      14分,       255,       348,       -/-,97.5/102.5/105.5,        51.5/-
  4,      宝鸡,     21:23,     21:32,       9分,       425,       503,       -/-,     129/132/136,          72/-
  5,      咸阳,     23:06,     23:16,      10分,       528,       653,       -/-,     158/164/169,          91/-
  6,      西安,     23:39,     23:52,      13分,       561,       676,       -/-,     163/168/174,          93/-
  7,      洛阳,     04:31,     04:36,       5分,       853,      1063,       -/-,238.5/246.5/255.5,       138.5/-
  8,      郑州,     06:01,     06:09,       8分,       943,      1187,       -/-,254.5/263.5/272.5,       148.5/-
  9,      徐州,     09:13,     09:25,      12分,      1135,      1536,       -/-,310.5/321.5/331.5,       180.5/-
 10,      蚌埠,     11:01,     11:05,       4分,      1243,      1700,       -/-,     337/349/361,         198/-
 11,      南京,     13:03,     13:09,       6分,      1365,      1884,       -/-,     363/375/388,         213/-
 12,      常州,     14:34,     14:38,       4分,      1456,      2020,       -/-,     381/393/407,         224/-
 13,      无锡,     15:05,     15:10,       5分,      1487,      2059,       -/-,     389/403/416,         229/-
 14,      苏州,     15:38,     15:41,       3分,      1520,      2101,       -/-,     399/414/428,         236/-
 15,      昆山,     16:05,     16:09,       4分,      1547,      2136,       -/-,     399/414/428,         236/-
 16,      嘉兴,     17:27,     17:30,       3分,      1629,      2279,       -/-,     414/429/444,         243/-
 17,      海宁,     17:50,     17:53,       3分,      1652,      2307,       -/-,     426/441/456,         251/-
 18,      杭州,     18:51,         -,           ,      1713,      2355,       -/-,   434.5/478/500,       254.5/-
