   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南昌,         -,     12:20,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      丰城,     13:00,     13:04,       4分,        40,        61,       -/-,  58.5/63.5/66.5,        12.5/-
  3,      樟树,     13:19,     13:23,       4分,        59,        85,       -/-,  60.5/65.5/68.5,        14.5/-
  4,      新余,     14:05,     14:11,       6分,       105,       161,       -/-,  70.5/75.5/78.5,        24.5/-
  5,      宜春,     14:42,     14:46,       4分,       142,       215,       -/-,  78.5/83.5/86.5,        32.5/-
  6,      萍乡,     15:27,     15:30,       3分,       187,       286,       -/-,  89.5/94.5/97.5,        43.5/-
  7,      醴陵,     15:55,     15:59,       4分,       215,       325,       -/-,96.5/101.5/104.5,        50.5/-
  8,      株洲,     16:26,     16:34,       8分,       246,       367,       -/-,99.5/104.5/107.5,        53.5/-
  9,      长沙,     17:11,     17:26,      15分,       291,       419,       -/-,110.5/114.5/117.5,        62.5/-
 10,      岳阳,     18:53,     18:58,       5分,       393,       566,       -/-,     139/144/148,          78/-
 11,      咸宁,     20:26,     20:36,      10分,       486,       701,       -/-,     171/176/182,          98/-
 12,      武昌,     21:25,     21:31,       6分,       545,       781,       -/-,     184/190/196,         105/-
 13,      信阳,     23:52,     23:54,       2分,       692,      1015,       -/-,222.5/230.5/237.5,       128.5/-
 14,      漯河,     01:25,     01:27,       2分,       785,      1177,       -/-,254.5/263.5/272.5,       148.5/-
 15,      郑州,     02:48,     03:08,      20分,       868,      1317,       -/-,280.5/289.5/299.5,       163.5/-
 16,      安阳,     04:52,     05:07,      15分,       992,      1504,       -/-,310.5/321.5/331.5,       180.5/-
 17,      邯郸,     05:40,     05:43,       3分,      1040,      1564,       -/-,322.5/333.5/343.5,       189.5/-
 18,   沙河市,     05:59,     06:23,      24分,      1059,      2022,       -/-,322.5/333.5/343.5,       189.5/-
 19,      邢台,     06:38,     06:40,       2分,      1098,      1616,       -/-,     328/339/351,         192/-
 20,   石家庄,     07:43,     07:49,       6分,      1163,      1725,       -/-,     343/355/367,         201/-
 21,      保定,     09:02,     09:08,       6分,      1242,      1860,       -/-,     363/375/388,         213/-
 22,      北京,     10:52,         -,           ,      1352,      2012,       -/-,     381/393/407,         224/-
