   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,   广州东,         -,     08:32,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,    东莞东,     09:32,     09:37,      05分,        60,         0,    31.5/-,      57.5/60/65,        83.5/95
  3,      惠州,     10:20,     10:23,      03分,       108,         0,    39.5/-,      69.5/73/79,      102.5/116
  4,      河源,     11:16,     11:20,      04分,       164,         0,    51.5/-,     89.5/93/101,      130.5/147
  5,      龙川,     12:17,     12:29,      12分,       225,         0,    61.5/-,   107.5/112/122,      160.5/181
  6,      兴宁,     13:22,     13:26,      04分,       290,         0,    72.5/-,   122.5/128/139,      185.5/209
  7,      丰顺,     14:41,     14:43,      02分,       369,         0,    84.5/-,   142.5/148/161,      218.5/247
  8,      揭阳,     15:05,     15:08,      03分,       393,         0,    85.5/-,   143.5/148/161,     219.5/248
  9,      潮州,     15:27,     15:30,      03分,       415,         0,      91/-,     156/163/167,        236/266
 10,      汕头,     16:05,     16:05,      00分,       453,         0,      91/-,     156/163/167,        236/266
