   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  乌鲁木齐,         -,     19:31,         -,         -,         -,         -,               -,              -
  2,乌鲁木齐南,     19:46,     20:06,      20分,        15,         0,       8/-,        54/57/61,          78/88
  3,    吐鲁番,     21:34,     21:40,      06分,       123,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      鄯善,     22:57,     23:03,      06分,       206,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      哈密,     01:20,     01:37,      17分,       349,         0,      78/-,     139/145/157,        214/242
  6,      柳园,     04:32,     04:38,      06分,       541,         0,     115/-,     200/208/226,        312/352
  7,    嘉峪关,     07:35,     07:43,      08分,       724,         0,   148.5/-,   254.5/265/288,      398.5/449
  8,      张掖,     09:45,     09:51,      06分,       854,         0,   168.5/-,   288.5/300/326,      450.5/508
  9,      金昌,     11:28,     11:32,      04分,       957,         0,   189.5/-,   322.5/335/364,      504.5/569
 10,      武威,     12:17,     12:23,      06分,      1006,         0,     192/-,     328/341/371,        515/580
 11,      兰州,     15:27,     15:42,      15分,      1196,         0,     217/-,     370/385/418,        585/659
 12,      定西,     17:02,     17:06,      04分,      1291,         0,     229/-,     389/404/439,        613/691
 13,      陇西,     17:58,     18:04,      06分,      1347,         0,     240/-,     408/424/461,        640/721
 14,      天水,     20:00,     20:10,      10分,      1469,         0,     251/-,     426/443/481,        673/758
 15,      宝鸡,     22:43,     22:51,      08分,      1632,         0,   263.5/-,   446.5/464/504,      704.5/794
 16,      西安,     00:30,     00:42,      12分,      1739,         0,   273.5/-,   463.5/482/523,      734.5/828
 17,    三门峡,     03:52,     04:01,      09分,      1941,         0,   293.5/-,   497.5/517/562,      786.5/886
 18,      洛阳,     05:30,     05:32,      02分,      2039,         0,   302.5/-,   513.5/534/580,      814.5/918
 19,      巩义,     06:07,     06:10,      03分,      2076,         0,   313.5/-,   529.5/550/598,      834.5/940
 20,      郑州,     07:05,     07:05,      00分,      2134,         0,   313.5/-,   529.5/550/598,      834.5/940
