   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,   张家界,         -,     14:15,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      慈利,     15:16,     15:19,       3分,        61,        76,       -/-,  58.5/63.5/66.5,        12.5/-
  3,      常德,     16:45,     16:48,       3分,       150,       198,       -/-,78.5/129.5/134.5,        36.5/-
  4,      益阳,     17:42,     17:46,       4分,       207,       299,       -/-,118.5/159.5/161.5,        63.5/-
  5,      长沙,     18:50,         -,           ,       275,       396,       -/-,           -/-/-,        -/86.5
