   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      上海,         -,     14:19,         -,         -,         -,         -,               -,              -
  2,      苏州,     15:08,     15:12,      04分,        49,         0,       0/-,           0/0/0,            0/0
  3,      无锡,     15:44,     15:48,      04分,        85,         0,       0/-,           0/0/0,            0/0
  4,      常州,     16:11,     16:14,      03分,       112,         0,    24.5/-,      70.5/74/80,      108.5/123
  5,      南京,     17:37,     17:43,      06分,       198,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      蚌埠,     19:24,     19:31,      07分,       305,         0,      69/-,     123/128/139,        186/210
  7,      徐州,     21:20,     21:30,      10分,       421,         0,      91/-,     158/165/179,        243/274
  8,      济南,     00:44,     01:08,      24分,       625,         0,     124/-,     215/224/243,        336/379
  9,      沧州,     03:20,     03:37,      17分,       781,         0,   148.5/-,   254.5/265/288,      398.5/449
 10,      天津,     05:04,     05:10,      06分,       885,         0,   163.5/-,   280.5/292/317,      438.5/494
 11,      唐山,     06:23,     06:25,      02分,       964,         0,   173.5/-,   296.5/308/335,      464.5/524
 12,    北戴河,     07:40,     07:42,      02分,      1041,         0,   189.5/-,   322.5/335/364,      504.5/569
 13,    山海关,     08:22,     08:28,      06分,      1083,         0,     192/-,     328/341/371,        515/580
 14,    盘锦北,     10:20,     10:22,      02分,      -239,         0,     213/-,     363/377/410,        572/645
 15,      盘锦,     10:43,     10:45,      02分,      -216,         0,     213/-,     363/377/410,        572/645
 16,    大石桥,     11:50,     11:53,      03分,      -149,         0,     224/-,     381/396/430,        598/674
 17,      盖州,     12:13,     12:15,      02分,      -126,         0,     229/-,     389/404/439,        613/691
 18,    熊岳城,     12:33,     12:36,      03分,      -106,         0,     229/-,     389/404/439,        613/691
 19,    瓦房店,     13:22,     13:25,      03分,       -57,         0,     236/-,     399/415/451,        629/709
 20,      大连,     14:38,     14:38,      00分,      1459,         0,     243/-,     414/430/468,        654/737
