   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      南通,         -,     18:02,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,      如皋,     18:31,     18:34,       3分,        29,        45,       -/-,        57/62/65,          11/-
  3,   海安县,     18:49,     18:53,       4分,        47,        65,       -/-,  58.5/63.5/66.5,        12.5/-
  4,      泰州,     19:27,     19:31,       4分,        85,       119,       -/-,  64.5/69.5/72.5,        18.5/-
  5,      江都,     19:56,     20:00,       4分,       114,       158,       -/-,  69.5/74.5/77.5,        23.5/-
  6,      扬州,     20:19,     20:25,       6分,       137,       183,       -/-,  74.5/79.5/82.5,        28.5/-
  7,      合肥,     23:03,     23:16,      13分,       301,       405,       -/-,136.5/144.5/148.5,        72.5/-
  8,      固始,     01:46,     01:51,       5分,       464,       582,       -/-,     171/179/184,          93/-
  9,      商城,     02:10,     02:17,       7分,       488,       604,       -/-,     179/186/192,          98/-
 10,      潢川,     02:43,     02:57,      14分,       521,       645,       -/-,     189/198/204,         104/-
 11,      息县,     03:52,     04:12,      20分,       590,       676,       -/-,     195/204/210,         107/-
 12,      罗山,     04:33,     04:40,       7分,       631,       703,       -/-,     195/204/210,         107/-
 13,      信阳,     05:15,     05:35,      20分,       673,       749,       -/-,     208/216/223,         115/-
 14,      襄阳,     09:02,     09:25,      23分,       900,       988,       -/-,255.5/265.5/275.5,       143.5/-
 15,      谷城,     10:17,     10:19,       2分,       975,      1068,       -/-,270.5/282.5/291.5,       152.5/-
 16,   武当山,     11:02,     11:53,      51分,      1020,      1140,       -/-,278.5/290.5/299.5,       157.5/-
 17,      十堰,     12:11,     12:15,       4分,      1089,      1159,       -/-,288.5/300.5/309.5,       164.5/-
 18,      安康,     15:18,     15:35,      17分,      1276,      1361,       -/-,317.5/330.5/341.5,       181.5/-
 19,      紫阳,     16:18,     16:24,       6分,      1336,      1418,       -/-,326.5/339.5/350.5,       185.5/-
 20,      万源,     17:43,     17:48,       5分,      1421,      1512,       -/-,344.5/358.5/369.5,       197.5/-
 21,      宣汉,     18:44,     18:46,       2分,      1482,      1589,       -/-,360.5/375.8/387.5,       206.5/-
 22,      达州,     19:30,     19:38,       8分,      1528,      1637,       -/-,     366/381/393,         209/-
 23,      渠县,     20:42,     20:47,       5分,      1600,      1710,       -/-,     378/393/405,         218/-
 24,      广安,     21:17,     21:25,       8分,      1635,      1748,       -/-,     384/399/413,         221/-
 25,   重庆北,     22:43,         -,           ,      1721,      1879,       -/-,     399/414/429,         230/-
