   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    牡丹江,         -,     16:45,         -,         -,         -,         -,               -,              -
  2,      阿城,     20:32,     20:34,      02分,       227,         0,    46.5/-,     92.5/97/105,      140.5/159
  3,    哈尔滨,     21:32,     21:50,      18分,       287,         0,    51.5/-,    97.5/102/110,      149.5/169
  4,    双城堡,     22:26,     22:28,      02分,       341,         0,    62.5/-,   110.5/115/125,      166.5/188
  5,      沈阳,     02:55,     03:15,      20分,       610,         0,     119/-,     207/215/234,        324/365
  6,      鞍山,     04:09,     04:12,      03分,       684,         0,   128.5/-,   222.5/231/252,      348.5/393
  7,    大石桥,     04:58,     05:01,      03分,       733,         0,   138.5/-,   238.5/248/270,      372.5/420
  8,    瓦房店,     06:19,     06:22,      03分,       814,         0,   148.5/-,   254.5/265/288,      398.5/449
  9,      金州,     07:06,     07:09,      03分,       861,         0,   156.5/-,   268.5/279/303,      422.5/476
 10,      大连,     07:42,     07:42,      00分,       897,         0,   163.5/-,   280.5/292/317,      438.5/494
