   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,乌鲁木齐,         -,     18:53,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,乌鲁木齐南,     19:08,     19:36,      28分,        15,         9,       -/-,           -/-/-,           -/-
  3,   吐鲁番,     21:04,     21:14,      10分,       131,       145,       -/-,      69.5/77/80,           -/-
  4,      鄯善,     22:31,     22:47,      16分,       218,       293,       -/-,  89.5/94.5/97.5,        43.5/-
  5,      哈密,     01:04,     01:24,      20分,       371,       556,       -/-,     139/144/148,          78/-
  6,      柳园,     04:19,     04:29,      10分,       566,       877,       -/-,     200/206/214,         115/-
  7,   嘉峪关,     07:27,     07:35,       8分,       722,      1174,       -/-,254.5/263.5/272.5,       148.5/-
  8,      酒泉,     07:54,     08:07,      13分,       749,      1196,       -/-,254.5/263.5/272.5,       148.5/-
  9,      张掖,     09:53,     09:59,       6分,       868,      1397,       -/-,288.5/298.5/307.5,       168.5/-
 10,      金昌,     11:36,     11:39,       3分,       971,      1567,       -/-,322.5/333.5/343.5,       189.5/-
 11,      武威,     12:24,     12:30,       6分,      1019,      1645,       -/-,     328/339/351,         192/-
 12,      兰州,     15:34,     15:49,      15分,      1209,      1944,       -/-,     370/383/397,         217/-
 13,      定西,     17:09,     17:20,      11分,      1304,      2062,       -/-,     389/403/416,         229/-
 14,      陇西,     18:12,     18:18,       6分,      1367,      2146,       -/-,     408/421/436,         240/-
 15,      天水,     20:14,     20:26,      12分,      1489,      2292,       -/-,     426/441/456,         251/-
 16,      宝鸡,     22:59,     23:05,       6分,      1654,      2447,       -/-,446.5/462.5/477.5,       263.5/-
 17,      西安,     00:44,     01:07,      23分,      1759,      2620,       -/-,471.5/488.5/506.5,       278.5/-
 18,      商南,     05:01,     05:03,       2分,      2016,      2897,       -/-,           -/-/-,           -/-
 19,      西峡,     05:57,     06:01,       4分,      2072,      2964,       -/-,           -/-/-,           -/-
 20,      内乡,     06:31,     06:35,       4分,      2106,      3007,       -/-,           -/-/-,           -/-
 21,      镇平,     06:59,     07:04,       5分,      2134,      3041,       -/-,           -/-/-,           -/-
 22,      南阳,     08:09,     09:17,      68分,      2204,      3072,       -/-,           -/-/-,           -/-
 23,      邓州,     10:05,     10:08,       3分,      2320,      3128,       -/-,           -/-/-,           -/-
 24,      襄阳,     11:40,     12:00,      20分,      2415,      3201,       -/-,           -/-/-,           -/-
 25,      荆门,     13:23,     13:28,       5分,      2518,      3325,       -/-,           -/-/-,           -/-
 26,      当阳,     14:05,     14:09,       4分,      2560,      3377,       -/-,           -/-/-,           -/-
 27,      松滋,     15:26,     15:29,       3分,      2624,      3476,       -/-,           -/-/-,           -/-
 28,石门县北,     16:32,     16:38,       6分,      2707,      3554,       -/-,           -/-/-,           -/-
 29,   张家界,     19:10,     19:13,       3分,      2865,      3672,       -/-,           -/-/-,           -/-
 30,      吉首,     20:55,     21:03,       8分,      2970,      3797,       -/-,           -/-/-,           -/-
 31,      怀化,     22:38,     22:56,      18分,      3073,      3900,       -/-,           -/-/-,           -/-
 32,      柳州,     07:16,     07:22,       6分,      3591,      4353,       -/-,           -/-/-,           -/-
 33,      来宾,     08:12,     08:17,       5分,      3647,      4423,       -/-,           -/-/-,           -/-
 34,      南宁,     11:52,         -,           ,      3899,      4617,       -/-,714.5/739.5/765.5,       423.5/-
