   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宁波,         -,     14:11,         -,         -,         -,         -,               -,              -
  2,      余姚,     14:52,     14:55,      03分,        41,         0,      11/-,        57/60/65,        83.5/95
  3,      上虞,     15:20,     15:23,      03分,        69,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,      绍兴,     15:47,     15:50,      03分,        96,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,      杭州,     17:01,     17:24,      23分,       170,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,    德清西,     18:06,     18:09,      03分,       235,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,    长兴南,     18:43,     18:46,      03分,       272,         0,    43.5/-,     89.5/93/101,      135.5/153
  8,      广德,     19:19,     19:22,      03分,       308,         0,    51.5/-,    97.5/102/110,      149.5/169
  9,      宣城,     20:08,     20:13,      05分,       357,         0,    62.5/-,   110.5/115/125,      166.5/188
 10,      芜湖,     21:08,     21:16,      08分,       417,         0,      69/-,     123/128/139,        186/210
 11,      合肥,     23:14,     23:30,      16分,       543,         0,      86/-,     152/158/172,        233/263
 12,      阜阳,     02:15,     02:35,      20分,       724,         0,     112/-,     194/202/219,        301/339
 13,    商丘南,     04:26,     04:30,      04分,       855,         0,   128.5/-,   222.5/231/252,      348.5/393
 14,      民权,     05:14,     05:17,      03分,       903,         0,   138.5/-,   238.5/248/270,      372.5/420
 15,      兰考,     05:37,     05:40,      03分,       926,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      开封,     06:08,     06:12,      04分,       957,         0,   141.5/-,   244.5/254/276,      381.5/430
 17,      郑州,     06:54,     06:54,      00分,      1003,         0,   152.5/-,   261.5/272/296,      409.5/462
