   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      合肥,         -,     17:26,         -,         -,         -,         -,               -,              -
  2,      蚌埠,     19:18,     19:25,      07分,       112,         0,    21.5/-,      67.5/71/77,      102.5/116
  3,      宿州,     20:13,     20:16,      03分,       167,         0,    37.5/-,      83.5/87/95,      125.5/142
  4,      徐州,     21:02,     21:23,      21分,       216,         0,    43.5/-,     89.5/93/101,      135.5/153
  5,      兖州,     22:57,     23:07,      10分,       331,         0,    64.5/-,   115.5/120/131,      175.5/198
  6,      天津,     03:50,     03:57,      07分,       624,         0,     124/-,     215/224/243,        336/379
  7,      唐山,     05:10,     05:13,      03分,       704,         0,   138.5/-,   238.5/248/270,      372.5/420
  8,    锦州南,     08:52,     09:02,      10分,       926,         0,   173.5/-,   296.5/308/335,      464.5/524
  9,    沈阳北,     10:54,     11:01,      07分,      1048,         0,     192/-,     328/339/351,        515/580
 10,      四平,     12:34,     12:36,      02分,      1148,         0,     213/-,     363/377/410,        572/645
 11,      长春,     13:37,     13:43,      06分,      1211,         0,     217/-,     370/385/418,        585/659
 12,  哈尔滨西,     15:48,     16:21,      33分,      1342,         0,     240/-,     408/424/461,        640/721
 13,    大庆西,     18:05,     18:10,      05分,      1479,         0,   254.5/-,   434.5/452/491,      687.5/775
 14,      泰康,     18:37,     18:41,      04分,      1511,         0,   263.5/-,   446.5/464/504,      704.5/794
 15,  齐齐哈尔,     19:36,     19:36,      00分,      1570,         0,   268.5/-,   455.5/473/514,      718.5/810
