   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      长沙,         -,     20:05,         -,         -,         -,         -,               -,              -
  2,      益阳,     21:02,     21:06,      04分,        57,         0,       -/-,           -/-/-,            -/-
  3,      常德,     22:04,     22:07,      03分,       119,         0,       -/-,           -/-/-,            -/-
  4,  石门县北,     23:05,     23:05,      00分,       180,         0,       -/-,           -/-/-,            -/-
