   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     08:28,         -,         -,         -,         -,               -,              -
  2,      铁岭,     09:07,     09:09,      02分,        39,         0,    12.5/-,           -/-/-,            -/-
  3,      开原,     09:28,     09:30,      02分,        60,         0,    16.5/-,           -/-/-,            -/-
  4,      四平,     10:20,     10:22,      02分,       112,         0,    28.5/-,           -/-/-,            -/-
  5,    公主岭,     10:52,     10:54,      02分,       144,         0,    40.5/-,           -/-/-,            -/-
  6,      长春,     11:37,     11:47,      10分,       189,         0,    46.5/-,           -/-/-,            -/-
  7,      德惠,     12:28,     12:31,      03分,       240,         0,    54.5/-,           -/-/-,            -/-
  8,      扶余,     13:05,     13:07,      02分,       277,         0,    64.5/-,           -/-/-,            -/-
  9,    双城堡,     13:40,     13:44,      04分,       312,         0,      72/-,           -/-/-,            -/-
 10,  哈尔滨西,     14:18,     14:36,      18分,       350,         0,      75/-,           -/-/-,            -/-
 11,      安达,     16:01,     16:05,      04分,       453,         0,      93/-,           -/-/-,            -/-
 12,    大庆东,     16:18,     16:21,      03分,       470,         0,      98/-,           -/-/-,            -/-
 13,    大庆西,     16:37,     16:42,      05分,       489,         0,      98/-,           -/-/-,            -/-
 14,      泰康,     17:15,     17:20,      05分,       527,         0,     102/-,           -/-/-,            -/-
 15,  齐齐哈尔,     18:12,     18:12,      00分,       584,         0,     112/-,           -/-/-,            -/-
