   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      天津,         -,     11:50,         -,         -,         -,         -,               -,              -
  2,      静海,     12:30,     12:32,      02分,        40,         0,      11/-,        57/60/65,        86.5/98
  3,      沧州,     13:28,     13:32,      04分,        98,         0,    19.5/-,      65.5/68/74,       99.5/113
  4,      吴桥,     14:27,     14:40,      13分,       157,         0,    32.5/-,      78.5/82/89,      118.5/134
  5,      衡水,     15:58,     16:02,      04分,       248,         0,    46.5/-,     92.5/97/105,      140.5/159
  6,      辛集,     16:36,     16:38,      02分,       286,         0,    51.5/-,    97.5/102/110,      149.5/169
  7,  石家庄北,     17:37,     17:42,      05分,       347,         0,    64.5/-,   115.5/120/131,      175.5/198
  8,      邯郸,     19:30,     20:04,      34分,       460,         0,      81/-,     144/150/163,        222/251
  9,      安阳,     20:47,     20:49,      02分,       537,         0,      91/-,     158/165/179,        243/274
 10,      新乡,     21:44,     21:46,      02分,       594,         0,     102/-,     178/185/201,        274/309
 11,      郑州,     22:38,     22:46,      08分,       648,         0,     112/-,     194/202/219,        301/339
 12,      漯河,     00:04,     00:07,      03分,       734,         0,   128.5/-,   222.5/231/252,      348.5/393
 13,      武昌,     03:50,     04:06,      16分,       960,         0,   168.5/-, 288.5/298.5/326,      450.5/508
 14,      岳阳,     06:09,     06:11,      02分,      1099,         0,     192/-,     328/341/371,        515/580
 15,      长沙,     07:34,     07:40,      06分,      1184,         0,     201/-,     343/357/387,        542/611
 16,      株洲,     08:16,     08:19,      03分,      1226,         0,     206/-,     353/367/399,        556/627
 17,      衡阳,     09:44,     09:50,      06分,      1314,         0,     217/-,     370/385/418,        585/659
 18,      郴州,     11:29,     11:32,      03分,      1419,         0,     236/-,     399/415/451,        629/709
 19,    韶关东,     13:09,     13:13,      04分,      1519,         0,     243/-,     414/430/468,        700/789
 20,      广州,     15:35,     15:35,      00分,      1665,         0,   263.5/-,446.5/462.5/477.5,      791.5/892
