   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      宣威,         -,     09:55,         -,         -,         -,         -,               -,              -
  2,      曲靖,     10:51,     11:00,      09分,        56,         0,    16.5/-,           -/-/-,            -/-
  3,      昆明,     12:30,     12:30,      00分,       155,         0,    40.5/-,           -/-/-,            -/-
