   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      怀化,         -,     08:55,         -,         -,         -,         -,               -,              -
  2,      溆浦,     10:11,     10:14,      03分,        76,         0,    16.5/-,           -/-/-,            -/-
  3,      安化,     11:11,     11:14,      03分,       136,         0,    28.5/-,           -/-/-,            -/-
  4,      新化,     11:48,     11:52,      04分,       173,         0,    37.5/-,           -/-/-,            -/-
  5,      涟源,     12:31,     12:34,      03分,       216,         0,    41.5/-,           -/-/-,            -/-
  6,      娄底,     13:13,     13:20,      07分,       258,         0,    46.5/-,           -/-/-,            -/-
  7,      湘乡,     14:00,     14:02,      02分,       305,         0,    53.5/-,           -/-/-,            -/-
  8,      湘潭,     14:33,     14:36,      03分,       338,         0,    62.5/-,           -/-/-,            -/-
  9,      株洲,     15:17,     15:39,      22分,       382,         0,    64.5/-,           -/-/-,            -/-
 10,      长沙,     16:18,     16:18,      00分,       443,         0,      72/-,           -/-/-,            -/-
