   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      深圳,         -,     13:08,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,    东莞东,     13:50,     13:53,      03分,        42,         0,    26.5/-,      48.5/51/55,        69.5/79
  3,      惠州,     14:34,     14:38,      04分,        86,         0,    34.5/-,      60.5/63/69,       88.5/100
  4,      龙川,     16:21,     16:24,      03分,       193,         0,    56.5/-,    98.5/103/112,      146.5/165
  5,      赣州,     18:57,     19:17,      20分,       349,         0,      95/-,     163/170/177,        250/260
  6,      吉安,     21:08,     21:12,      04分,       480,         0,     121/-,     207/215/234,        321/362
  7,      鹰潭,     00:13,     00:32,      19分,       665,         0,       0/-,           0/0/0,            0/0
  8,      上饶,     01:33,     01:41,      08分,       745,         0,   172.5/-,   288.5/300/326,      448.5/506
  9,      金华,     03:37,     03:43,      06分,       869,         0,   194.5/-,   325.5/338/368,      510.5/575
 10,      义乌,     04:16,     04:19,      03分,       908,         0,   199.5/-, 333.5/348.5/377,      523.5/590
 11,    杭州东,     05:39,     05:45,      06分,       991,         0,   219.5/-,   365.5/380/413,      573.5/646
 12,      海宁,     06:22,     06:25,      03分,      -406,         0,   223.5/-,   372.5/387/421,      584.5/659
 13,      嘉兴,     06:50,     06:53,      03分,      1062,         0,   224.5/-,   373.5/387/422,     585.5/660
 14,    上海南,     08:05,     08:05,      00分,      1137,         0,     234/-,     391/406/442,        613/691
