   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      大连,         -,     15:32,         -,         -,         -,         -,               -,              -
  2,      金州,     15:58,     16:04,      06分,        26,         0,       9/-,        55/58/63,        81.5/92
  3,    普兰店,     16:34,     16:37,      03分,        62,         0,    12.5/-,      58.5/61/66,       89.5/101
  4,    瓦房店,     16:56,     17:00,      04分,        84,         0,    16.5/-,      62.5/65/71,       96.5/109
  5,    熊岳城,     17:47,     17:50,      03分,       135,         0,    28.5/-,      74.5/78/85,      112.5/127
  6,    大石桥,     18:31,     18:37,      06分,       179,         0,    37.5/-,      83.5/87/95,      125.5/142
  7,      盘锦,     19:32,     19:35,      03分,       240,         0,    51.5/-,    97.5/102/110,      149.5/169
  8,    沟帮子,     20:25,     20:29,      04分,       293,         0,    53.5/-,    99.5/104/113,      152.5/172
  9,      锦州,     21:12,     21:18,      06分,       340,         0,    64.5/-,   115.5/120/131,      175.5/198
 10,    葫芦岛,     21:49,     21:51,      02分,       377,         0,      72/-,     129/134/146,        197/222
 11,      绥中,     22:31,     22:33,      02分,       419,         0,      78/-,     139/145/157,        214/242
 12,    山海关,     23:18,     23:24,      06分,       466,         0,      86/-,     152/158/172,        233/263
 13,      唐山,     01:24,     01:27,      03分,       592,         0,     105/-,     184/191/208,        285/321
 14,      天津,     02:52,     03:01,      09分,       680,         0,     119/-,     207/215/234,        324/365
 15,      保定,     05:27,     05:36,      09分,       835,         0,   141.5/-,   244.5/254/276,      381.5/430
 16,      定州,     06:11,     06:14,      03分,       879,         0,   148.5/-,   254.5/265/288,      398.5/449
 17,    石家庄,     07:01,     07:09,      08分,       929,         0,   152.5/-,   261.5/272/296,      409.5/462
 18,      邢台,     08:03,     08:06,      03分,       991,         0,   168.5/-,   288.5/300/326,      450.5/508
 19,      邯郸,     08:41,     08:47,      06分,      1029,         0,   173.5/-,   296.5/308/335,      464.5/524
 20,      安阳,     09:28,     09:32,      04分,      1076,         0,   177.5/-,   304.5/317/344,      476.5/537
 21,      新乡,     10:28,     10:31,      03分,      1136,         0,   189.5/-,   322.5/335/364,      504.5/569
 22,      郑州,     11:23,     11:44,      21分,      1191,         0,     192/-,     328/341/371,        515/580
 23,      漯河,     13:02,     13:05,      03分,      1290,         0,     206/-,     353/367/399,        556/627
 24,    驻马店,     13:41,     13:44,      03分,      1329,         0,     213/-,     363/377/410,        572/645
 25,      信阳,     14:39,     14:42,      03分,      1387,         0,     217/-,     370/385/418,        585/659
 26,      广水,     15:26,     15:29,      03分,      1434,         0,     224/-,     381/396/430,        598/674
 27,      孝感,     16:16,     16:19,      03分,      1484,         0,     236/-,     399/415/451,        629/709
 28,      武昌,     17:14,     17:27,      13分,      1542,         0,     240/-,     408/424/461,        640/721
 29,      咸宁,     18:11,     18:13,      02分,      1599,         0,     243/-,     414/430/468,        654/737
 30,      赤壁,     18:37,     18:40,      03分,      1625,         0,     251/-,     426/443/481,        673/758
 31,      岳阳,     19:43,     19:47,      04分,      1691,         0,   254.5/-,   434.5/452/491,      687.5/775
 32,      长沙,     21:10,     21:16,      06分,      1778,         0,   268.5/-,   455.5/473/514,      718.5/810
 33,      株洲,     21:52,     21:56,      04分,      1820,         0,   273.5/-,   463.5/482/523,      734.5/828
 34,      衡阳,     23:17,     23:23,      06分,      1905,         0,   285.5/-,   483.5/502/546,      761.5/858
 35,      郴州,     01:02,     01:08,      06分,      2010,         0,   293.5/-,   497.5/517/562,      786.5/886
 36,    韶关东,     02:45,     02:53,      08分,      2113,         0,   302.5/-,   513.5/534/580,      862.5/972
 37,      广州,     05:24,     05:24,      00分,      2272,         0,     323/-,     546/567/616,       954/1075
