   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      重庆,         -,     12:30,         -,         -,         -,         -,               -,              -
  2,      华蓥,     15:18,     15:23,      05分,       168,         0,    19.5/-,      65.5/68/74,       99.5/113
  3,      广安,     15:38,     15:45,      07分,       188,         0,    23.5/-,      69.5/73/79,      104.5/118
  4,      达州,     16:56,     17:06,      10分,       266,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,      万源,     18:39,     18:41,      02分,       369,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,      安康,     20:06,     20:14,      08分,       456,         0,      75/-,     133/139/151,        205/231
  7,      十堰,     22:59,     23:07,      08分,       629,         0,      98/-,     171/178/193,        263/297
  8,      襄阳,     01:08,     01:28,      20分,       758,         0,     119/-,     207/215/234,        324/365
  9,      随州,     02:56,     03:02,      06分,       866,         0,   135.5/-,   232.5/242/263,      360.5/406
 10,      云梦,     03:49,     03:53,      04分,       919,         0,   141.5/-,   244.5/254/276,      381.5/430
 11,      汉口,     05:03,     05:03,      00分,       993,         0,   152.5/-,   261.5/272/296,      409.5/462
