   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,   牡丹江,         -,     15:55,         -,         -,         -,       -/-,           -/-/-,           -/-
  2,    亚布力,     17:37,     17:39,      02分,       102,         0,    23.5/-,      69.5/73/79,      104.5/118
  3,      尚志,     18:32,     18:34,      02分,       157,         0,    32.5/-,      78.5/82/89,      118.5/134
  4,    帽儿山,     19:03,     19:05,      02分,       188,         0,    40.5/-,      86.5/90/98,      129.5/146
  5,    哈尔滨,     20:55,     21:10,      15分,       300,         0,    53.5/-,    99.5/104/113,      152.5/172
  6,  哈尔滨西,     21:19,     21:50,      31分,       324,         0,    53.5/-,    99.5/104/113,      152.5/172
  7,      长春,     23:59,     00:06,      07分,       484,         0,      81/-,     144/150/163,        222/251
  8,    沈阳北,     02:45,     02:55,      10分,       650,         0,     119/-,     207/215/234,        324/365
  9,    山海关,     07:04,     07:10,      06分,       909,         0,   163.5/-,   280.5/292/317,      438.5/494
 10,   秦皇岛,     07:32,     07:38,      06分,       937,         0,   163.5/-,   280.5/293/317,     438.5/494
 11,    北戴河,     07:57,     08:00,      03分,       962,         0,   168.5/-,   288.5/300/326,      450.5/508
 12,    唐山北,     09:14,     09:19,      05分,      1039,         0,   177.5/-,   304.5/317/344,      476.5/537
 13,      北京,     10:50,     10:50,      00分,      1135,         0,     192/-,     328/341/371,        515/580
