   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     11:17,         -,         -,         -,         -,               -,              -
  2,    惠州南,     11:44,     11:46,      02分,        27,         0,    16.5/-,           -/-/-,            -/-
  3,      惠东,     12:00,     12:02,      02分,        43,         0,    25.5/-,           -/-/-,            -/-
  4,      汕尾,     12:27,     12:29,      02分,        70,         0,    45.5/-,           -/-/-,            -/-
  5,      陆丰,     12:45,     12:47,      02分,        88,         0,      56/-,           -/-/-,            -/-
  6,      潮阳,     13:23,     13:25,      02分,       126,         0,    81.5/-,           -/-/-,            -/-
  7,      潮汕,     13:41,     13:43,      02分,       144,         0,    89.5/-,           -/-/-,            -/-
  8,      漳浦,     14:28,     14:30,      02分,       191,         0,   125.5/-,           -/-/-,            -/-
  9,      漳州,     14:48,     14:51,      03分,       211,         0,     138/-,           -/-/-,            -/-
 10,    厦门北,     15:11,     15:16,      05分,       234,         0,   150.5/-,           -/-/-,            -/-
 11,      泉州,     15:41,     15:45,      04分,       264,         0,   171.5/-,           -/-/-,            -/-
 12,      莆田,     16:10,     16:13,      03分,       293,         0,     192/-,           -/-/-,            -/-
 13,    福州南,     16:43,     16:47,      04分,       326,         0,     217/-,           -/-/-,            -/-
 14,      连江,     17:05,     17:07,      02分,       348,         0,     226/-,           -/-/-,            -/-
 15,      宁德,     17:28,     17:30,      02分,       371,         0,   242.5/-,           -/-/-,            -/-
 16,    太姥山,     18:02,     18:04,      02分,       405,         0,     270/-,           -/-/-,            -/-
 17,      苍南,     18:26,     18:28,      02分,       429,         0,   286.5/-,           -/-/-,            -/-
 18,      瑞安,     18:42,     18:44,      02分,       445,         0,   296.5/-,           -/-/-,            -/-
 19,    温州南,     18:58,     19:00,      02分,       461,         0,     303/-,           -/-/-,            -/-
 20,      绅坊,     19:21,     19:23,      02分,       484,         0,   318.5/-,           -/-/-,            -/-
 21,      温岭,     19:41,     19:43,      02分,       504,         0,     332/-,           -/-/-,            -/-
 22,      宁波,     20:46,     20:50,      04分,       569,         0,   388.5/-,           -/-/-,            -/-
 23,    余姚北,     21:13,     21:15,      02分,       596,         0,     399/-,           -/-/-,            -/-
 24,    绍兴北,     21:38,     21:40,      02分,       621,         0,   418.5/-,           -/-/-,            -/-
 25,    杭州东,     22:01,     22:01,      00分,       644,         0,     432/-,           -/-/-,            -/-
