   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    贵阳北,         -,     12:14,         -,         -,         -,         -,               -,              -
  2,    龙里北,     12:38,     12:40,      02分,        24,         0,      16/-,           -/-/-,            -/-
  3,    都匀东,     13:06,     13:08,      02分,        52,         0,      39/-,           -/-/-,            -/-
  4,    三江南,     14:10,     14:12,      02分,       116,         0,   103.5/-,           -/-/-,            -/-
  5,    桂林西,     14:42,     14:46,      04分,       148,         0,   130.5/-,           -/-/-,            -/-
  6,      恭城,     15:26,     15:28,      02分,       192,         0,     161/-,           -/-/-,            -/-
  7,      贺州,     15:55,     15:57,      02分,       221,         0,     187/-,           -/-/-,            -/-
  8,      怀集,     16:27,     16:29,      02分,       253,         0,     215/-,           -/-/-,            -/-
  9,      广宁,     16:45,     16:48,      03分,       271,         0,     229/-,           -/-/-,            -/-
 10,    肇庆东,     17:05,     17:14,      09分,       291,         0,     244/-,           -/-/-,            -/-
 11,    广州南,     17:51,     17:51,      00分,       337,         0,   267.5/-,           -/-/-,            -/-
