   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     15:32,         -,         -,         -,         -,               -,              -
  2,    肇庆东,     16:07,     16:09,      02分,        35,         0,    23.5/-,           -/-/-,            -/-
  3,      怀集,     16:38,     16:40,      02分,        66,         0,      53/-,           -/-/-,            -/-
  4,      贺州,     17:09,     17:11,      02分,        97,         0,    80.5/-,           -/-/-,            -/-
  5,    钟山西,     17:21,     17:23,      02分,       109,         0,      88/-,           -/-/-,            -/-
  6,      恭城,     17:43,     17:45,      02分,       131,         0,   106.5/-,           -/-/-,            -/-
  7,      阳朔,     17:58,     18:00,      02分,       146,         0,     117/-,           -/-/-,            -/-
  8,    桂林西,     18:28,     18:32,      04分,       176,         0,     137/-,           -/-/-,            -/-
  9,      从江,     19:22,     19:24,      02分,       230,         0,     180/-,           -/-/-,            -/-
 10,    贵阳北,     20:56,     20:56,      00分,       324,         0,   267.5/-,           -/-/-,            -/-
