   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    深圳北,         -,     09:55,         -,         -,         -,         -,               -,              -
  2,    惠州南,     10:22,     10:24,      02分,        27,         0,    16.5/-,           -/-/-,            -/-
  3,      汕尾,     10:59,     11:01,      02分,        64,         0,    45.5/-,           -/-/-,            -/-
  4,      陆丰,     11:17,     11:19,      02分,        82,         0,      56/-,           -/-/-,            -/-
  5,      普宁,     11:43,     11:45,      02分,       108,         0,      74/-,           -/-/-,            -/-
  6,      潮汕,     12:13,     12:15,      02分,       138,         0,   101.5/-,           -/-/-,            -/-
  7,      饶平,     12:34,     12:36,      02分,       159,         0,   101.5/-,           -/-/-,            -/-
  8,      诏安,     12:46,     12:48,      02分,       171,         0,     107/-,           -/-/-,            -/-
  9,      漳州,     13:26,     13:28,      02分,       211,         0,     138/-,           -/-/-,            -/-
 10,    厦门北,     13:47,     13:51,      04分,       232,         0,   150.5/-,           -/-/-,            -/-
 11,      泉州,     14:17,     14:19,      02分,       262,         0,   171.5/-,           -/-/-,            -/-
 12,      仙游,     14:36,     14:44,      08分,       281,         0,     185/-,           -/-/-,            -/-
 13,      莆田,     14:55,     14:57,      02分,       300,         0,     192/-,           -/-/-,            -/-
 14,      福清,     15:16,     15:18,      02分,       321,         0,     206/-,           -/-/-,            -/-
 15,    福州南,     15:33,     15:47,      14分,       338,         0,     217/-,           -/-/-,            -/-
 16,      连江,     16:05,     16:07,      02分,       370,         0,     226/-,           -/-/-,            -/-
 17,      福安,     16:36,     16:38,      02分,       401,         0,     251/-,           -/-/-,            -/-
 18,      福鼎,     17:08,     17:10,      02分,       433,         0,   275.5/-,           -/-/-,            -/-
 19,    温州南,     17:46,     17:48,      02分,       471,         0,     303/-,           -/-/-,            -/-
 20,      永嘉,     17:58,     18:00,      02分,       483,         0,   308.5/-,           -/-/-,            -/-
 21,      乐清,     18:09,     18:11,      02分,       494,         0,   313.5/-,           -/-/-,            -/-
 22,      温岭,     18:35,     18:37,      02分,       520,         0,     332/-,           -/-/-,            -/-
 23,      宁海,     19:13,     19:16,      03分,       558,         0,   362.5/-,           -/-/-,            -/-
 24,      宁波,     19:47,     19:54,      07分,       592,         0,   388.5/-,           -/-/-,            -/-
 25,    余姚北,     20:14,     20:16,      02分,       619,         0,     399/-,           -/-/-,            -/-
 26,    上虞北,     20:28,     20:30,      02分,       633,         0,     409/-,           -/-/-,            -/-
 27,    绍兴北,     20:41,     20:43,      02分,       646,         0,   418.5/-,           -/-/-,            -/-
 28,    杭州东,     21:03,     21:10,      07分,       668,         0,     432/-,           -/-/-,            -/-
 29,      余杭,     21:19,     21:21,      02分,       684,         0,     438/-,           -/-/-,            -/-
 30,    嘉兴南,     21:40,     21:42,      02分,       705,         0,     455/-,           -/-/-,            -/-
 31,  上海虹桥,     22:12,     22:12,      00分,       737,         0,     481/-,           -/-/-,            -/-
