   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     12:00,         -,         -,         -,         -,               -,              -
  2,    肇庆东,     12:35,     12:37,      02分,        35,         0,    23.5/-,           -/-/-,            -/-
  3,      贺州,     13:31,     13:36,      05分,        91,         0,    80.5/-,           -/-/-,            -/-
  4,    桂林西,     14:35,     14:39,      04分,       155,         0,     137/-,           -/-/-,            -/-
  5,    三江南,     15:10,     15:12,      02分,       190,         0,     164/-,           -/-/-,            -/-
  6,      从江,     15:35,     15:37,      02分,       215,         0,     180/-,           -/-/-,            -/-
  7,    三都县,     16:19,     16:21,      02分,       259,         0,   220.5/-,           -/-/-,            -/-
  8,    贵定县,     16:48,     16:50,      02分,       288,         0,     243/-,           -/-/-,            -/-
  9,    龙洞堡,     17:10,     17:12,      02分,       310,         0,     259/-,           -/-/-,            -/-
 10,    贵阳北,     17:30,     17:30,      00分,       330,         0,   267.5/-,           -/-/-,            -/-
