   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    温州南,         -,     15:49,         -,         -,         -,         -,               -,              -
  2,      瑞安,     16:00,     16:02,      02分,        11,         0,     6.5/-,           -/-/-,            -/-
  3,      苍南,     16:19,     16:21,      02分,        30,         0,    16.5/-,           -/-/-,            -/-
  4,    太姥山,     16:42,     16:44,      02分,        53,         0,    32.5/-,           -/-/-,            -/-
  5,      宁德,     17:16,     17:18,      02分,        87,         0,    60.5/-,           -/-/-,            -/-
  6,    福州南,     17:53,     17:57,      04分,       124,         0,    85.5/-,           -/-/-,            -/-
  7,      惠安,     18:43,     18:45,      02分,       174,         0,   126.5/-,           -/-/-,            -/-
  8,    厦门北,     19:16,     19:20,      04分,       207,         0,     152/-,           -/-/-,            -/-
  9,      漳州,     19:39,     19:42,      03分,       230,         0,     164/-,           -/-/-,            -/-
 10,      漳浦,     20:01,     20:02,      01分,       252,         0,     178/-,           -/-/-,            -/-
 11,      饶平,     20:31,     20:33,      02分,       282,         0,     202/-,           -/-/-,            -/-
 12,      潮汕,     20:50,     20:52,      02分,       301,         0,     202/-,           -/-/-,            -/-
 13,      潮阳,     21:05,     21:07,      02分,       316,         0,   221.5/-,           -/-/-,            -/-
 14,      陆丰,     21:44,     21:46,      02分,       355,         0,     247/-,           -/-/-,            -/-
 15,    惠州南,     22:32,     22:34,      02分,       403,         0,     287/-,           -/-/-,            -/-
 16,    深圳北,     23:08,     23:08,      00分,       439,         0,     303/-,           -/-/-,            -/-
