   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    石家庄,         -,     11:42,         -,         -,         -,         -,               -,              -
  2,      正定,     11:57,     12:24,      27分,        15,         0,     5.5/-,           -/-/-,            -/-
  3,      保定,     13:26,     13:30,      04分,       104,         0,    39.5/-,           -/-/-,            -/-
  4,      徐水,     13:44,     13:49,      05分,       122,         0,    46.5/-,           -/-/-,            -/-
  5,      白沟,     14:09,     14:11,      02分,       147,         0,      62/-,           -/-/-,            -/-
  6,      胜芳,     14:34,     14:36,      02分,       172,         0,    84.5/-,           -/-/-,            -/-
  7,    天津西,     14:52,     14:58,      06分,       190,         0,    97.5/-,           -/-/-,            -/-
  8,      天津,     15:06,     15:08,      02分,       204,         0,    97.5/-,           -/-/-,            -/-
  9,      唐山,     15:44,     15:46,      02分,       242,         0,     134/-,           -/-/-,            -/-
 10,      滦河,     16:05,     16:14,      09分,       263,         0,     153/-,           -/-/-,            -/-
 11,    秦皇岛,     16:42,     16:42,      00分,       300,         0,   179.5/-,           -/-/-,            -/-
