   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    广州南,         -,     08:54,         -,         -,         -,         -,               -,              -
  2,    肇庆东,     09:30,     09:32,      02分,        36,         0,    23.5/-,           -/-/-,            -/-
  3,    云浮东,     09:57,     09:59,      02分,        63,         0,    42.5/-,           -/-/-,            -/-
  4,    梧州南,     10:39,     10:43,      04分,       105,         0,      76/-,           -/-/-,            -/-
  5,      藤县,     10:56,     10:58,      02分,       122,         0,      83/-,           -/-/-,            -/-
  6,      贵港,     11:52,     11:54,      02分,       178,         0,     128/-,           -/-/-,            -/-
  7,    南宁东,     12:44,     12:51,      07分,       230,         0,     169/-,           -/-/-,            -/-
  8,      南宁,     13:02,     13:06,      04分,       248,         0,     169/-,           -/-/-,            -/-
  9,    隆安东,     13:40,     13:42,      02分,       286,         0,   202.5/-,           -/-/-,            -/-
 10,    田东北,     14:13,     14:17,      04分,       319,         0,     234/-,           -/-/-,            -/-
 11,      田阳,     14:29,     14:31,      02分,       335,         0,     243/-,           -/-/-,            -/-
 12,      百色,     14:46,     14:46,      00分,       352,         0,   254.5/-,           -/-/-,            -/-
