   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     07:37,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    唐山北,     08:47,     08:49,       2分,        70,       151, 44.5/52.5,           -/-/-,           -/-
  3,      滦县,     09:17,     09:19,       2分,       100,       208, 60.5/72.5,           -/-/-,           -/-
  4,    北戴河,     09:52,     09:54,       2分,       135,       277, 81.5/97.5,           -/-/-,           -/-
  5,    秦皇岛,     10:12,     10:17,       5分,       155,       299,87.5/104.5,           -/-/-,           -/-
  6,    山海关,     10:38,     10:40,       2分,       181,       315,92.5/110.5,           -/-/-,           -/-
  7,  葫芦岛北,     11:24,     11:25,       1分,       227,       437,   127/153,           -/-/-,           -/-
  8,      盘锦,     12:15,     12:17,       2分,       278,       578,   170/208,           -/-/-,           -/-
  9,    鲅鱼圈,     13:01,     13:12,      11分,       324,       724,   215/280,           -/-/-,           -/-
 10,  瓦房店西,     13:33,     13:35,       2分,       356,       795,   237/315,           -/-/-,           -/-
 11,    大连北,     14:02,         -,          ,       385,       873, 261/353.5,           -/-/-,           -/-
