   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      福州,         -,     07:12,         -,         -,         -,         -,               -,              -
  2,    福州南,     07:28,     07:30,      02分,        16,         0,     5.5/-,           -/-/-,            -/-
  3,      福清,     07:45,     07:47,      02分,        33,         0,     9.5/-,           -/-/-,            -/-
  4,      莆田,     08:06,     08:08,      02分,        54,         0,    25.5/-,           -/-/-,            -/-
  5,      仙游,     08:19,     08:29,      10分,        67,         0,    32.5/-,           -/-/-,            -/-
  6,      泉州,     08:47,     08:49,      02分,        95,         0,    45.5/-,           -/-/-,            -/-
  7,    厦门北,     09:15,     09:19,      04分,       123,         0,    65.5/-,           -/-/-,            -/-
  8,      角美,     09:31,     09:35,      04分,       139,         0,    72.5/-,           -/-/-,            -/-
  9,      南靖,     09:57,     09:59,      02分,       165,         0,    88.5/-,           -/-/-,            -/-
 10,      龙岩,     10:32,     10:32,      00分,       200,         0,   111.5/-,           -/-/-,            -/-
