   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      丹东,         -,     14:29,         -,         -,         -,         -,               -,              -
  2,    凤城东,     14:45,     14:47,      02分,        16,         0,      14/-,           -/-/-,            -/-
  3,      本溪,     15:18,     15:20,      02分,        49,         0,    45.5/-,           -/-/-,            -/-
  4,    沈阳北,     15:56,     15:59,      03分,        87,         0,      70/-,           -/-/-,            -/-
  5,    四平东,     16:50,     16:52,      02分,       141,         0,   125.5/-,           -/-/-,            -/-
  6,      长春,     17:28,     17:31,      03分,       179,         0,     166/-,           -/-/-,            -/-
  7,      吉林,     18:11,     18:13,      02分,       222,         0,   198.5/-,           -/-/-,            -/-
  8,    蛟河西,     18:40,     18:42,      02分,       251,         0,   218.5/-,           -/-/-,            -/-
  9,      敦化,     19:14,     19:16,      02分,       285,         0,     247/-,           -/-/-,            -/-
 10,    安图西,     19:39,     19:41,      02分,       310,         0,   266.5/-,           -/-/-,            -/-
 11,    延吉西,     20:00,     20:00,      00分,       331,         0,   281.5/-,           -/-/-,            -/-
