   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      沈阳,         -,     13:21,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      本溪,     13:52,     13:54,       2分,        31,        76,   25/32.5,           -/-/-,           -/-
  3,      丹东,     14:37,     14:56,      19分,        76,       223,     70/87,           -/-/-,           -/-
  4,    东港北,     15:13,     15:15,       2分,       112,       261,  84/109.5,           -/-/-,           -/-
  5,    北井子,     15:25,     15:27,       2分,       124,       280,    91/121,           -/-/-,           -/-
  6,    大孤山,     15:39,     15:41,       2分,       138,       309,   102/138,           -/-/-,           -/-
  7,    庄河北,     16:04,     16:06,       2分,       163,       370, 124.5/174,           -/-/-,           -/-
  8,    花园口,     16:21,     16:23,       2分,       180,       405, 137.5/195,           -/-/-,           -/-
  9,      皮口,     16:35,     16:37,       2分,       194,       432, 147.5/211,           -/-/-,           -/-
 10,    登沙河,     16:52,     16:54,       2分,       211,       466,   160/231,           -/-/-,           -/-
 11,    大连北,     17:20,         -,          ,       239,       516,178.5/260.5,           -/-/-,           -/-
