   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     17:44,         -,         -,         -,         -,               -,              -
  2,      晋江,     18:02,     18:04,      02分,        18,         0,    12.5/-,           -/-/-,            -/-
  3,      泉州,     18:15,     18:17,      02分,        31,         0,    20.5/-,           -/-/-,            -/-
  4,      惠安,     18:27,     18:29,      02分,        43,         0,      26/-,           -/-/-,            -/-
  5,      莆田,     18:48,     18:52,      04分,        64,         0,    40.5/-,           -/-/-,            -/-
  6,    福州南,     19:22,     19:28,      06分,        98,         0,    65.5/-,           -/-/-,            -/-
  7,      罗源,     19:55,     19:58,      03分,       131,         0,    84.5/-,           -/-/-,            -/-
  8,    温州南,     21:16,     21:18,      02分,       212,         0,     152/-,           -/-/-,            -/-
  9,      台州,     22:00,     22:02,      02分,       256,         0,     188/-,           -/-/-,            -/-
 10,      宁波,     22:58,     22:58,      00分,       314,         0,     238/-,           -/-/-,            -/-
