   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,  上海虹桥,         -,     12:15,         -,         -,         -,         -,               -,              -
  2,    嘉兴南,     12:43,     12:45,      02分,        28,         0,      26/-,           -/-/-,            -/-
  3,      余杭,     13:04,     13:06,      02分,        49,         0,    44.5/-,           -/-/-,            -/-
  4,    杭州东,     13:16,     13:19,      03分,        61,         0,      49/-,           -/-/-,            -/-
  5,    绍兴北,     13:38,     13:45,      07分,        83,         0,    62.5/-,           -/-/-,            -/-
  6,    上虞北,     13:57,     13:59,      02分,       102,         0,      72/-,           -/-/-,            -/-
  7,    余姚北,     14:10,     14:12,      02分,       115,         0,    81.5/-,           -/-/-,            -/-
  8,      宁波,     14:33,     14:40,      07分,       138,         0,      97/-,           -/-/-,            -/-
  9,      宁海,     15:07,     15:09,      02分,       172,         0,     118/-,           -/-/-,            -/-
 10,      温岭,     15:46,     15:48,      02分,       211,         0,     149/-,           -/-/-,            -/-
 11,      乐清,     16:12,     16:14,      02分,       237,         0,   167.5/-,           -/-/-,            -/-
 12,    温州南,     16:32,     16:34,      02分,       257,         0,     178/-,           -/-/-,            -/-
 13,      鳌江,     16:51,     16:53,      02分,       276,         0,     189/-,           -/-/-,            -/-
 14,      苍南,     17:04,     17:06,      02分,       289,         0,   194.5/-,           -/-/-,            -/-
 15,      霞浦,     17:38,     17:40,      02分,       323,         0,   220.5/-,           -/-/-,            -/-
 16,      罗源,     18:09,     18:11,      02分,       354,         0,   245.5/-,           -/-/-,            -/-
 17,    福州南,     18:38,     18:45,      07分,       383,         0,     264/-,           -/-/-,            -/-
 18,      莆田,     19:15,     19:19,      04分,       420,         0,     289/-,           -/-/-,            -/-
 19,      泉州,     19:44,     19:51,      07分,       449,         0,   309.5/-,           -/-/-,            -/-
 20,    厦门北,     20:17,     20:41,      24分,       482,         0,   330.5/-,           -/-/-,            -/-
 21,      漳州,     21:00,     21:02,      02分,       525,         0,     342/-,           -/-/-,            -/-
 22,      南靖,     21:17,     21:19,      02分,       542,         0,     352/-,           -/-/-,            -/-
 23,      龙岩,     21:53,     21:53,      00分,       578,         0,     376/-,           -/-/-,            -/-
