   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      北京,         -,     09:50,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,    唐山北,     10:59,     11:01,       2分,        69,       151, 44.5/52.5,           -/-/-,           -/-
  3,    秦皇岛,     12:10,     12:11,       1分,       140,       299,87.5/104.5,           -/-/-,           -/-
  4,    山海关,     12:29,     12:32,       3分,       159,       315,92.5/110.5,           -/-/-,           -/-
  5,    绥中北,     12:57,     12:58,       1分,       185,       378,110.5/132.5,           -/-/-,           -/-
  6,    锦州南,     13:32,     13:33,       1分,       222,       480,       -/-,           -/-/-,           -/-
  7,    盘锦北,     13:57,     13:58,       1分,       245,       549,   160/193,           -/-/-,           -/-
  8,      盘锦,     14:13,     14:15,       2分,       261,       578,   170/208,           -/-/-,           -/-
  9,    营口东,     14:43,     14:55,      12分,       293,       667, 197.5/252,           -/-/-,           -/-
 10,    盖州西,     15:06,     15:08,       2分,       316,       695, 206/265.5,           -/-/-,           -/-
 11,      普湾,     15:45,     15:47,       2分,       355,       832, 248.5/333,           -/-/-,           -/-
 12,    大连北,     16:05,         -,          ,       375,       873, 261/353.5,           -/-/-,           -/-
