   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      赣州,         -,     08:14,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      于都,     08:41,     08:43,       2分,        27,        54,   18.5/27,           -/-/-,           -/-
  3,      瑞金,     09:10,     09:12,       2分,        56,       126,   45/69.5,           -/-/-,           -/-
  4,    长汀南,     09:28,     09:30,       2分,        74,       160, 57.5/89.5,           -/-/-,           -/-
  5,    冠豸山,     09:47,     09:49,       2分,        93,       204,  74/115.5,           -/-/-,           -/-
  6,  古田会址,     10:06,     10:08,       2分,       112,       243,  88.5/139,           -/-/-,           -/-
  7,      龙岩,     10:23,     10:27,       4分,       129,       271,  99/155.5,           -/-/-,           -/-
  8,      漳州,     11:10,     11:12,       2分,       176,       385,132.5/195.5,           -/-/-,           -/-
  9,    厦门北,     11:32,     11:36,       4分,       198,       427,144.5/210.5,           -/-/-,           -/-
 10,      泉州,     12:01,     12:03,       2分,       227,       498,165.5/235.5,           -/-/-,           -/-
 11,      莆田,     12:28,     12:30,       2分,       254,       567, 186/259.5,           -/-/-,           -/-
 12,    福州南,     13:00,     13:02,       2分,       286,       653,   211/290,           -/-/-,           -/-
 13,      福州,     13:19,         -,          ,       305,       672,216.5/296.5,           -/-/-,           -/-
