   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     14:26,         -,         -,         -,         -,               -,              -
  2,      晋江,     14:44,     14:46,      02分,        18,         0,    12.5/-,           -/-/-,            -/-
  3,      泉州,     14:57,     14:59,      02分,        31,         0,    20.5/-,           -/-/-,            -/-
  4,      莆田,     15:24,     15:26,      02分,        58,         0,    40.5/-,           -/-/-,            -/-
  5,      涵江,     15:36,     15:38,      02分,        70,         0,    46.5/-,           -/-/-,            -/-
  6,    福州南,     16:02,     16:06,      04分,        96,         0,    65.5/-,           -/-/-,            -/-
  7,      罗源,     16:33,     16:35,      02分,       127,         0,    84.5/-,           -/-/-,            -/-
  8,      宁德,     16:47,     16:49,      02分,       141,         0,    91.5/-,           -/-/-,            -/-
  9,      霞浦,     17:11,     17:13,      02分,       165,         0,   109.5/-,           -/-/-,            -/-
 10,      福鼎,     17:33,     17:35,      02分,       187,         0,   124.5/-,           -/-/-,            -/-
 11,      瑞安,     18:01,     18:03,      02分,       215,         0,     145/-,           -/-/-,            -/-
 12,    温州南,     18:17,     18:19,      02分,       231,         0,     152/-,           -/-/-,            -/-
 13,      温岭,     18:54,     18:56,      02分,       268,         0,     181/-,           -/-/-,            -/-
 14,      奉化,     19:44,     19:46,      02分,       318,         0,     221/-,           -/-/-,            -/-
 15,      宁波,     20:05,     20:13,      08分,       339,         0,     238/-,           -/-/-,            -/-
 16,    余姚北,     20:33,     20:35,      02分,       367,         0,   248.5/-,           -/-/-,            -/-
 17,    上虞北,     20:47,     20:50,      03分,       381,         0,   258.5/-,           -/-/-,            -/-
 18,    绍兴北,     21:01,     21:06,      05分,       395,         0,     268/-,           -/-/-,            -/-
 19,    杭州东,     21:26,     21:30,      04分,       420,         0,   281.5/-,           -/-/-,            -/-
 20,    嘉兴南,     21:54,     21:57,      03分,       448,         0,   304.5/-,           -/-/-,            -/-
 21,  上海虹桥,     22:27,     22:27,      00分,       481,         0,   330.5/-,           -/-/-,            -/-
