   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    成都东,         -,     09:05,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      潼南,     10:19,     10:21,       2分,        74,       198,       -/-,           -/-/-,           -/-
  3,      合川,     10:45,     10:47,       2分,       100,       248,       -/-,           -/-/-,           -/-
  4,    重庆北,     11:12,     11:18,       6分,       127,       313,  96.5/116,           -/-/-,           -/-
  5,      丰都,     12:10,     12:12,       2分,       185,       438,       -/-,           -/-/-,           -/-
  6,    石柱县,     12:32,     12:34,       2分,       207,       496, 150/180.5,           -/-/-,           -/-
  7,      恩施,     13:40,     13:44,       4分,       275,       652,   196/235,           -/-/-,           -/-
  8,      建始,     14:06,     14:08,       2分,       301,       687, 206/247.5,           -/-/-,           -/-
  9,    宜昌东,     15:35,     15:38,       3分,       390,       866, 258.5/311,           -/-/-,           -/-
 10,    枝江北,     15:56,     15:58,       2分,       411,       910, 271.5/326,           -/-/-,           -/-
 11,      荆州,     16:16,     16:18,       2分,       431,       954,284.5/341.5,           -/-/-,           -/-
 12,      潜江,     16:44,     16:46,       2分,       459,      1024, 306/366.5,           -/-/-,           -/-
 13,    天门南,     17:06,     17:08,       2分,       481,      1075, 320/366.5,           -/-/-,           -/-
 14,      汉川,     17:23,     17:25,       2分,       498,      1103,       -/-,           -/-/-,           -/-
 15,      汉口,     17:52,     18:00,       8分,       527,      1158, 344/416.5,           -/-/-,           -/-
 16,    红安西,     18:33,     18:35,       2分,       568,      1230,365.5/438.5,           -/-/-,           -/-
 17,    麻城北,     18:53,     18:55,       2分,       588,      1260,       -/-,           -/-/-,           -/-
 18,      六安,     19:50,     19:52,       2分,       645,      1430,   424/509,           -/-/-,           -/-
 19,    合肥南,     20:21,     20:27,       6分,       676,      1517,449.5/539.5,           -/-/-,           -/-
 20,      肥东,     20:38,     20:40,       2分,       693,      1536, 456/547.5,           -/-/-,           -/-
 21,    南京南,     21:29,     21:42,      13分,       744,      1671,   510/611,           -/-/-,           -/-
 22,      溧阳,     22:17,     22:19,       2分,       792,      1769, 540/659.5,           -/-/-,           -/-
 23,      湖州,     22:50,     22:52,       2分,       825,      1856, 567/702.5,           -/-/-,           -/-
 24,    杭州东,     23:18,         -,          ,       853,      1921, 589/737.5,           -/-/-,           -/-
