   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     17:14,         -,         -,         -,         -,               -,              -
  2,      泉州,     17:39,     17:42,      03分,        25,         0,    20.5/-,           -/-/-,            -/-
  3,      仙游,     18:00,     18:02,      02分,        46,         0,      34/-,           -/-/-,            -/-
  4,    福州南,     18:39,     18:43,      04分,        85,         0,    65.5/-,           -/-/-,            -/-
  5,      宁德,     19:18,     19:20,      02分,       124,         0,    91.5/-,           -/-/-,            -/-
  6,      霞浦,     19:42,     19:44,      02分,       148,         0,   109.5/-,           -/-/-,            -/-
  7,      福鼎,     20:04,     20:06,      02分,       170,         0,   124.5/-,           -/-/-,            -/-
  8,    温州南,     20:42,     20:44,      02分,       208,         0,     152/-,           -/-/-,            -/-
  9,      温岭,     21:19,     21:21,      02分,       245,         0,     181/-,           -/-/-,            -/-
 10,      台州,     21:32,     21:34,      02分,       258,         0,     188/-,           -/-/-,            -/-
 11,      宁波,     22:30,     22:30,      00分,       316,         0,     238/-,           -/-/-,            -/-
