   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      龙岩,         -,     19:59,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      漳州,     20:42,     20:44,       2分,        43,       114, 32.5/39.5,           -/-/-,           -/-
  3,      角美,     20:55,     20:57,       2分,        56,       132, 38.5/46.5,           -/-/-,           -/-
  4,    厦门北,     21:09,     21:14,       5分,        70,       156, 45.5/54.5,           -/-/-,           -/-
  5,      泉州,     21:39,     21:41,       2分,       100,       227, 65.5/79.5,           -/-/-,           -/-
  6,      惠安,     21:51,     21:53,       2分,       112,       245,   71.5/86,           -/-/-,           -/-
  7,      莆田,     22:12,     22:14,       2分,       133,       296,86.5/103.5,           -/-/-,           -/-
  8,      福清,     22:33,     22:35,       2分,       154,       346,101.5/122.5,           -/-/-,           -/-
  9,    福州南,     22:50,     22:53,       3分,       171,       382,111.5/134.5,           -/-/-,           -/-
 10,      福州,     23:10,         -,          ,       191,       401,117.5/141.5,           -/-/-,           -/-
