   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     07:15,         -,         -,         -,         -,               -,              -
  2,      泉州,     07:40,     07:42,      02分,        25,         0,    20.5/-,           -/-/-,            -/-
  3,      莆田,     08:07,     08:13,      06分,        52,         0,    40.5/-,           -/-/-,            -/-
  4,      尤溪,     09:06,     09:10,      04分,       111,         0,      88/-,           -/-/-,            -/-
  5,    三明北,     09:28,     09:32,      04分,       133,         0,    98.5/-,           -/-/-,            -/-
  6,      泰宁,     10:05,     10:07,      02分,       170,         0,   125.5/-,           -/-/-,            -/-
  7,  建宁县北,     10:20,     10:22,      02分,       185,         0,   134.5/-,           -/-/-,            -/-
  8,      南城,     10:52,     10:54,      02分,       217,         0,     158/-,           -/-/-,            -/-
  9,      抚州,     11:13,     11:17,      04分,       238,         0,     172/-,           -/-/-,            -/-
 10,    南昌西,     11:54,     11:59,      05分,       279,         0,     202/-,           -/-/-,            -/-
 11,    共青城,     12:27,     12:29,      02分,       312,         0,   224.5/-,           -/-/-,            -/-
 12,      庐山,     12:46,     12:48,      02分,       331,         0,       0/-,           -/-/-,            -/-
 13,      黄石,     13:57,     13:59,      02分,       402,         0,     277/-,           -/-/-,            -/-
 14,      鄂州,     14:13,     14:15,      02分,       418,         0,     285/-,           -/-/-,            -/-
 15,      武汉,     14:48,     15:04,      16分,       453,         0,     313/-,           -/-/-,            -/-
 16,      汉口,     15:25,     15:35,      10分,       490,         0,     313/-,           -/-/-,            -/-
 17,      汉川,     15:58,     16:00,      02分,       523,         0,   328.5/-,           -/-/-,            -/-
 18,    天门南,     16:15,     16:17,      02分,       540,         0,   337.5/-,           -/-/-,            -/-
 19,    仙桃西,     16:31,     16:33,      02分,       556,         0,   348.5/-,           -/-/-,            -/-
 20,      荆州,     17:05,     17:07,      02分,       590,         0,     373/-,           -/-/-,            -/-
 21,    宜昌东,     17:40,     17:44,      04分,       625,         0,   398.5/-,           -/-/-,            -/-
 22,      恩施,     19:31,     19:38,      07分,       736,         0,     481/-,           -/-/-,            -/-
 23,      利川,     20:12,     20:16,      04分,       777,         0,   499.5/-,           -/-/-,            -/-
 24,    石柱县,     20:55,     20:57,      02分,       820,         0,   507.5/-,           -/-/-,            -/-
 25,    涪陵北,     21:31,     21:35,      04分,       856,         0,     534/-,           -/-/-,            -/-
 26,    重庆北,     22:13,     22:13,      00分,       898,         0,     581/-,           -/-/-,            -/-
