   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    南京南,         -,     07:00,         -,         -,         -,         -,               -,              -
  2,    合肥南,     07:54,     08:00,      06分,        54,         0,    60.5/-,           -/-/-,            -/-
  3,      六安,     08:28,     08:30,      02分,        88,         0,      86/-,           -/-/-,            -/-
  4,    麻城北,     09:24,     09:26,      02分,       144,         0,     133/-,           -/-/-,            -/-
  5,      汉口,     10:15,     10:25,      10分,       195,         0,     166/-,           -/-/-,            -/-
  6,    仙桃西,     11:09,     11:11,      02分,       249,         0,   199.5/-,           -/-/-,            -/-
  7,      荆州,     11:43,     11:45,      02分,       283,         0,     226/-,           -/-/-,            -/-
  8,    宜昌东,     12:18,     12:22,      04分,       318,         0,   251.5/-,           -/-/-,            -/-
  9,      恩施,     14:06,     14:10,      04分,       426,         0,     314/-,           -/-/-,            -/-
 10,      利川,     14:45,     14:50,      05分,       465,         0,   332.5/-,           -/-/-,            -/-
 11,    石柱县,     15:31,     15:33,      02分,       511,         0,     360/-,           -/-/-,            -/-
 12,    重庆北,     16:41,     16:49,      08分,       581,         0,   413.5/-,           -/-/-,            -/-
 13,      合川,     17:14,     17:16,      02分,       614,         0,     434/-,           -/-/-,            -/-
 14,      潼南,     17:40,     17:42,      02分,       640,         0,     449/-,           -/-/-,            -/-
 15,      遂宁,     18:11,     18:13,      02分,       671,         0,     465/-,           -/-/-,            -/-
 16,    成都东,     19:17,     19:17,      00分,       737,         0,     510/-,           -/-/-,            -/-
