   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,    厦门北,         -,     08:35,          ,         0,         0,       -/-,           -/-/-,           -/-
  2,      晋江,     08:53,     08:55,       2分,        18,        46, 12.5/15.5,           -/-/-,           -/-
  3,      泉州,     09:06,     09:08,       2分,        31,        71, 20.5/24.5,           -/-/-,           -/-
  4,      仙游,     09:26,     09:28,       2分,        51,       116,     34/41,           -/-/-,           -/-
  5,      永泰,     09:58,     10:01,       3分,        83,       199,   58.5/70,           -/-/-,           -/-
  6,      尤溪,     10:35,     10:37,       2分,       120,       294,  86/103.5,           -/-/-,           -/-
  7,    三明北,     10:55,     10:59,       4分,       140,       336,98.5/118.5,           -/-/-,           -/-
  8,      将乐,     11:19,     11:35,      16分,       164,       386,   113/136,           -/-/-,           -/-
  9,      泰宁,     11:53,     11:55,       2分,       198,       428,125.5/150.5,           -/-/-,           -/-
 10,  建宁县北,     12:08,     12:10,       2分,       213,       458, 134.5/161,           -/-/-,           -/-
 11,      抚州,     12:54,     12:56,       2分,       259,       587, 172/206.5,           -/-/-,           -/-
 12,    南昌西,     13:33,     13:54,      21分,       298,       688,   202/242,           -/-/-,           -/-
 13,    新余北,     14:32,     14:34,       2分,       357,       815, 241/304.5,           -/-/-,           -/-
 14,      宜春,     14:50,     14:52,       2分,       375,       864, 256.5/329,           -/-/-,           -/-
 15,    萍乡北,     15:12,     15:14,       2分,       397,       925,   275/359,           -/-/-,           -/-
 16,    长沙南,     15:49,         -,          ,       434,      1030, 307.5/411,           -/-/-,           -/-
