   ,      站名,      到时,      发时,停留（分）,历时（分）,里程（km）, 硬座/软座,硬卧（上/中/下）,  软卧（上/下）
  1,      漳州,         -,     18:26,         -,         -,         -,         -,               -,              -
  2,    厦门北,     18:45,     18:47,      02分,        19,         0,    11.5/-,           -/-/-,            -/-
  3,      泉州,     19:12,     19:18,      06分,        46,         0,    32.5/-,           -/-/-,            -/-
  4,      莆田,     19:43,     19:47,      04分,        77,         0,    52.5/-,           -/-/-,            -/-
  5,      永泰,     20:10,     20:13,      03分,       104,         0,      71/-,           -/-/-,            -/-
  6,      尤溪,     20:47,     20:50,      03分,       141,         0,    98.5/-,           -/-/-,            -/-
  7,    三明北,     21:08,     21:12,      04分,       162,         0,   110.5/-,           -/-/-,            -/-
  8,      将乐,     21:32,     21:34,      02分,       186,         0,   125.5/-,           -/-/-,            -/-
  9,  建宁县北,     22:00,     22:02,      02分,       214,         0,     147/-,           -/-/-,            -/-
 10,      南丰,     22:22,     22:25,      03分,       236,         0,     161/-,           -/-/-,            -/-
 11,      南城,     22:39,     22:42,      03分,       253,         0,   170.5/-,           -/-/-,            -/-
 12,      抚州,     23:01,     23:05,      04分,       275,         0,   184.5/-,           -/-/-,            -/-
 13,    南昌西,     23:43,     23:43,      00分,       317,         0,     214/-,           -/-/-,            -/-
